treedepth,sentences
5,ഭൗതികമായി നിലനിൽക്കുന്ന എല്ലാം ചേർന്നത് ആണ് പ്രപഞ്ചം .
4,"ഗണിതശാസ്ത്രജ്ഞന്മാര്‍ , ഗണിതത്തെ ശാസ്ത്രങ്ങളുടെ രാജ്ഞി ആയിട്ട് ആണ് കണക്കാക്കിപ്പോന്നിട്ടുള്ളത് ."
5,"വിറ്റാമിന്‍ എ. , തയാമിൻ , റൈബോഫഌവിൻ , വിറ്റാമിന്‍ സി , അന്നജം , കൊഴുപ്പ് എന്നിവയും അസ്‌കോര്‍ബിക് , അമിനോ ആസിഡുകൾ , എന്നിവയും നിയാസിനും വാളമരയില്‍ അടങ്ങിയിരിക്കുന്നു ."
6,പോഷകഗുണത്തിലും ഔഷധഗുണത്തിലും മുന്‍പന്തിയില്‍ നില്‍ക്കുന്ന ഈ പച്ചക്കറി ഇനത്തിന്റെ ഒരു തടം എങ്കിലും നമുക്ക് വീട്ടില്‍ വളര്‍ത്താം .
5,2012 ലണ്ടന്‍ ഒളിമ്പിക്സ് വനിത ബാഡ്മിന്റണില്‍ വെങ്കല മെഡല്‍ നേടി ചരിത്രം കുറിച്ച താരം ആണ് ഇന്ത്യയുടെ സൈന നെഹ്വാള്‍ .
4,"ഇന്തോനേഷ്യന്‍ ഓപണ്‍ , ആസ്ട്രേലിയന്‍ ഓപണ്‍ , ഫിലിപ്പീന്‍സ് ഓപണ്‍ , ചൈനീസ് തായ്പെയ് ഓപണ്‍ , സിംഗപ്പൂര്‍ ഓപണ്‍ , തായ്ലന്‍ഡ് ഓപണ്‍ , സ്വിസ് ഓപണ്‍ , ഡെന്മാര്‍ക് ഓപണ്‍ , ചൈന ഓപണ്‍ , ഇന്ത്യ ഓപണ്‍ കിരീടങ്ങള് എല്ലാം സൈനയുടെ ഷെല്‍ഫില് ഉണ്ട് ."
4,ഞാനും എന്‍റെ അച്ഛനും അമ്മയും കൂടി ഭൂതത്താന്‍കെട്ട് അണക്കെട്ടും തട്ടേക്കാട് സാലിം അലി പക്ഷിസങ്കേതവും കാണാന്‍ പോയി .
2,അവിടെ ഞങ്ങള്‍ ബോട്ട് സവാരി നടത്തി .
3,ബോട്ട് സവാരിക്ക് ഇടയില്‍ പക്ഷികളെയും കുരങ്ങന്മാരെയും കണ്ടു .
3,അതില്‍ ഏറ്റവും പ്രധാനപ്പെട്ടത് സൈബീരിയന്‍ കൊക്ക് ആയിരുന്നു .
3,ഞങ്ങള്‍ക്ക് വേണ്ടി പോസ് ചെയ്യുന്നത് പോലെ ആയിരുന്നു അതിന്‍റെ ഇരിപ്പ് .
3,ബോട്ട് ഡ്രൈവര്‍ എല്ലാ പക്ഷികളുടെയും പേര് പറഞ്ഞുതന്നു .
5,ബോട്ട് സവാരിക്ക് ഇടെ വിശാലമായ കാടിന്‍റെ അരികത്ത് എത്തിയപ്പോള്‍ കുരങ്ങന്മാര്‍ മരച്ചില്ലകള്‍ കുലുക്കി വിചിത്രമായ ശബ്ദങ്ങള് ഉണ്ടാക്കി ഞങ്ങളെ ഓടിക്കാന്‍ ശ്രമിച്ചു .
5,ബോട്ട് ഡ്രൈവര്‍ ആ കാട്ടില്‍ പുലി ഉണ്ട് എന്ന് പറഞ്ഞത് കേട്ട് ഞാന്‍ പേടിച്ചു .
3,പശ്ചിമഘട്ടത്തിന്‍റെ ഒരു ഭാഗം ആണ് ആ കാട് .
4,ബോട്ട് സവാരി കഴിഞ്ഞ് ഞങ്ങള്‍ ഭൂതത്താന്‍കെട്ട് അണക്കെട്ട് കാണാന്‍ പോയി .
3,വിശാലമായ കാടിന്‍റെ ഉള്ളിലൂടെ ആയിരുന്നു യാത്ര .
4,ഭാഷയുടെ പഴയ ഈടുവെപ്പുകളും ദേശത്തിന്‍റെ ചരിത്രവും വായിച്ചെടുക്കുന്നത് പഴയ ലിഖിതങ്ങള് ഉപയോഗിച്ച് ആണ് .
5,ഇന്നത്തെ വയനാട് ജില്ലയിലെ എടക്കല്‍ ഗുഹയില്‍ കാണുന്ന ശിലാലിഖിതങ്ങളില്‍ നിന്ന് ആണ് കേരളീയരുടെ എഴുത്തിന്‍റെ ചരിത്രം ആരംഭിക്കുന്നത് .
4,എടക്കല്‍ ഗുഹയില്‍ തെക്കെ ചുമരിലും വടക്കെ ചുമരിലും ആയി ആകെ 74 അക്ഷരങ്ങള് ആണ് ഉള്ളത് .
3,ഇതില്‍ ഒരു അക്ഷരം വട്ടെഴുത്തിലും രണ്ട് അക്ഷരങ്ങള്‍ പഴയ കന്നട ലിപിയും ആണ് .
2,ബാക്കി 71 അക്ഷരങ്ങള്‍ ബ്രാഹ്മി ആണ് .
5,വടക്കേ ചുമരില്‍ ആറു വരികളില് ആയി ഇരുപത്തൊന്ന് അക്ഷരങ്ങളും തെക്കേ ചുമരില്‍ മൂന്നു വരികളില് ആയി അമ്പത്തിമൂന്ന് അക്ഷരങ്ങളും ആണ് ഉള്ളത് .
3,ഇന്ത്യയിലെ ഏറ്റവും പഴയ ലിപിവ്യവസ്ഥ ആണ് ബ്രാഹ്മി .
4,മലയാളം ഉള്‍പ്പെടുന്ന ഇന്ത്യന്‍ ഭാഷകള്‍ അക്ഷരോച്ചാരണ ഭാഷകള് ആണ് .
6,മലയാളത്തില്‍ സ്വരം ആയും വ്യഞ്ജനം ആയും വരുന്ന ഒരു അക്ഷരം ഉണ്ട് .
5,സ്വരങ്ങളുടെ പട്ടികയില്‍ ‘ അം ’ എന്നും വ്യഞ്ജനാക്ഷരങ്ങളുടെ കൂട്ടത്തില്‍ ‘ മ ’ എന്നും ആണ് അതിനെ സ്ഥാനപ്പെടുത്തിയിരിക്കുന്നത് .
3,എഴുത്ത് മനുഷ്യന്‍റെ വലിയ കണ്ടുപിടിത്തങ്ങളില് ഒന്ന് ആണ് .
5,ഭാഷയിലെ ശബ്ദങ്ങളെ നേരിട്ട് പ്രതിനിധാനം ചെയ്യുന്ന ലിപികളെ അക്ഷരലിപികള്‍ എന്ന് ആണ് പറയുന്നത് .
4,നമ്മുടെ മലയാളം അക്ഷരലിപി സ്വീകരിച്ച ഭാഷ ആണ് .
5,വര്‍ണലിപിയും അക്ഷരലിപിയും അല്ലാത്ത വേറൊരുതരം ലിപിവ്യവസ്ഥയും നിലവില് ഉണ്ട് .
5,ഒരു പദത്തെയോ പദക്കൂട്ടത്തെയോ ഒറ്റ ലിപി കൊണ്ട് കുറിക്കുന്ന രീതി ആണ് അത് .
5,കടലാസില്‍ സൂര്യന്‍റെ ലഘുചിത്രം വരച്ച് സൂര്യന്‍ എന്നു വായിക്കുന്നതു പോലെ ആണ് അത് .
3,ചൈനീസ് ഭാഷ ഈ രീതിയില്‍ ഉള്ളത് ആണ് .
6,ആ ഭാഷയിലെ എല്ലാ രൂപങ്ങളും സൂര്യന്‍ എന്ന മട്ടില്‍ യാഥാര്‍ഥ്യവുമായി നേരിട്ടു ബന്ധമുള്ളത് അല്ല .
3,ഇത്തരം ലിപികളെ പദലിപി എന്നു പറയാം .
3,അല്ലായിരുന്നു എങ്കില്‍ പദലിപി ആയിരുന്നു നല്ലത് .
2,എല്ലാ ഭാഷകള്‍ക്കും കൂടി ഒരു ലിപി മതിയായിരുന്നു .
7,ടെലിവിഷന്‍ കാണാത്തതു കൊണ്ട് എന്തെങ്കിലും കാര്യമായി നഷ്ടപ്പെട്ടിട്ടുണ്ട് എന്ന് കരുതുന്നില്ല എന്ന് പ്രമുഖ സാംസ്‌കാരികവിമര്‍ശകനും എഴുത്തുകാരനും ആയ പ്രൊഫസര്‍ ഐജാസ്അഹമ്മദ് പറഞ്ഞു .
3,കഴിഞ്ഞ ആറേഴ് വര്ഷം ആയി എന്റെ വീട്ടില് ടെലിവിഷന്‍സെറ്റ് ഇല്ല .
3,അതുകൊണ്ട് എന്തെങ്കിലും നഷ്ടം ഉണ്ടായതായി ഞാന്‍ വിശ്വസിക്കുന്നില്ല .
3,ടെലിവിഷനില്‍ നല്ല പരിപാടികള് ഇല്ല എന്ന് കൂടുതലും ചവറുകള്‍ ആണ് .
4,""" ചെന്നൈയില്‍ ഏഷ്യന്‍ കോളേജ് ഒഫ് ജേണലിസം സംഘടിപ്പിച്ച ചടങ്ങില്‍ ' വസ്തുത എന്ന ജനാധിപത്യമൂല്യം ' എന്ന വിഷയത്തിമേല്‍ സംസാരിക്കുകയായിരുന്നു പ്രൊഫസര്‍ ഐജാസ്അഹമ്മദ് ."
5,ഇന്റര്‍നെറ്റ് അധിഷ്ഠിതമായ സമാന്തരമാദ്ധ്യമങ്ങളില്‍ നിന്ന് ആണ് താന്‍ വിവരങ്ങളും വസ്തുതകളും ശേഖരിക്കുന്നത് എന്ന് ഐജാസ് പറഞ്ഞു .
3,""" നിത്യേന രണ്ടു മണിക്കൂറ് എങ്കിലും ഇത്തരം വെബ്‌സൈറ്റുകളും ബ്‌ളോഗുകളും ഞാന്‍ നോക്കുന്നുണ്ട് ."
4,സമര്‍പ്പണബുദ്ധിയോടെ പ്രവര്‍ത്തിക്കുന്ന വ്യക്തികള്‍ ആണ് ഈ സൈറ്റുകള്‍ക്കു പിന്നില്‍ .
6,വിവരങ്ങളുടെ സ്വതന്ത്രം ആയ ശേഖരണവും വിശകലനവും നമുക്ക് ഇടയില്‍ ഇനിയും വ്യാപകമായ ഒരു സംസ്‌കൃതി ആയിട്ടില്ല .
4,വന്‍കിട കമ്പനികളുടെ മാദ്ധ്യമങ്ങളെ തന്നെ ആണ് വിവരങ്ങള്‍ക്കും വസ്തുതകള്‍ക്കും ആയി നമ്മള്‍ കൂടുതല്‍ ആശ്രയിക്കുന്നത് .
