senlen,sentences
9,ಬ್ಯಾಂಕಿನ ಖಾತೆ ಖರ್ಚು ಶೇರುಗಳ ವಿತರಣೆಯ ಖಾತೆ ಜಮಾ ಟಿಪ್ಪಣಿ .
12,"ಶೇರುಗಳ ವಿತರಣೆಯ ಹಣ ಪೂರ್ತಿ ಬಂದಿತು ಎಂದರೆ , ಶೇರುಗಳ ವಿತರಣೆಯ ಖಾತೆಯು ಮುಚ್ಚಲ್ಪಡುತ್ತದೆ ."
9,ಯಾರಾದರೂ ಹಣ ಕೊಡದಿದ್ದರೆ ಈ ಖಾತೆಯು ಅಷ್ಟು ಬಾಕಿಯನ್ನು ತೋರಿಸುತ್ತದೆ .
16,ನಿರ್ದೇಶಕರು ಪ್ರಥಮ ಕರೆಯನ್ನು ಮಾಡಿದಾಗ ಶೇರುಗಳ ಮೇಲಿನ ಪ್ರಥಮ ಕರೆಯ ಒಟ್ಟು ಹಣವನ್ನು ತೋರಿಸಲು ಕೆಳಗೆ ಕೊಟ್ಟ ದಾಖಲೆಯನ್ನು ಮಾಡಬೇಕು .
11,ಶೇರುಗಳ ಪ್ರಥಮ ಕರೆಯ ಖಾತೆ ಖರ್ಚು ಶೇರು ಬಂಡವಾಳ ಖಾತೆ ಜಮಾ ಟಿಪ್ಪಣಿ .
8,ಈ ದಾಖಲೆಯಿಂದ ಶೇರುಗಳ ಪ್ರಥಮ ಕರೆಯ ಖಾತೆಯು ತೆರೆಯಲ್ಪಡುತ್ತದೆ .
5,ಅದು ಖರ್ಚಿನ ಬಾಕಿಯನ್ನು ತೋರಿಸುತ್ತದೆ .
17,ಶೇರುಗಳ ಮೇಲಿನ ಪ್ರಥಮ ಕರೆಯ ಹಣವೂ ಬಂಡವಾಳವಾಗಿ ಇರುವುದರಿಂದ ಹಣ ಬರುವ ಮೊದಲೇ ಅದನ್ನು ಶೇರು ಬಂಡವಾಳ ಖಾತೆಗೆ ಜಮೆ ಬರೆಯಲಾಗುತ್ತದೆ .
12,"ಶೇರುದಾರರಿಂದ ಶೇರುಗಳ ಪ್ರಥಮ ಕರೆಯ ಹಣವು ಬಂದಂತೆ , ಕೆಳಗೆ ಕೊಟ್ಟ ದಾಖಲೆಯನ್ನು ಮಾಡಬೇಕು ."
10,ಬ್ಯಾಂಕಿನ ಖಾತೆ ಖರ್ಚು ಶೇರುಗಳ ಪ್ರಥಮ ಕರೆಯ ಖಾತೆ ಜಮಾ ಟಿಪ್ಪಣಿ .
17,"ಎಲ್ಲ ಶೇರುದಾರರು ತಮ್ಮ ಶೇರುಗಳ ಮೇಲಿನ ಪ್ರಥಮ ಕರೆಯ ಹಣ ಯಾರಾದರೂ ಕೊಟ್ಟಿರದಿದ್ದರೆ , ಆಗ ಈ ಖಾತೆಯು ಬಾಕಿಯನ್ನು ತೋರಿಸುತ್ತದೆ ."
9,ಇಂತಹವುಗಳನ್ನು ' ಬಾಕಿ ನಿಂತಿರುವ ಕರೆಗಳು ' ಎಂದು ಕರೆಯುತ್ತಾರೆ .
14,"ಕೆಲವು ಶೇರುದಾರರು ಮುಂಗಡವಾಗಿ ಕರೆಗಳ ಹಣವನ್ನು ಕೊಟ್ಟಿದ್ದರೆ , ಆ ಹಣವನ್ನು ಶೇರುಗಳ ಕರೆಯ ಖಾತೆಗೆ ವರ್ಗಾಯಿಸಲಾಗುತ್ತದೆ ."
5,ಇದನ್ನು ಕೆಳಗಿನ ದಾಖಲೆಯಂತೆ ಬರೆಯಬೇಕು .
11,ಮುಂಗಡ ಕರೆಗಳ ಖಾತೆ ಖರ್ಚು ಶೇರುಗಳ ಪ್ರಥಮ ಕರೆಯ ಖಾತೆ ಜಮಾ ಟಿಪ್ಪಣಿ .
13,ಮುಂಗಡವಾಗಿ ಬಂದ ಎಲ್ಲ ಹಣವನ್ನು ಈ ರೀತಿಯಾಗಿ ವರ್ಗಾಯಿಸಿದ ನಂತರ ಮುಂಗಡ ಕರೆಗಳ ಖಾತೆಯು ಮುಚ್ಚಲ್ಪಡುತ್ತದೆ .
33,"ಪ್ರಥಮ ಕರೆಯಂತೆ ಶೇರುಗಳ ಮೇಲಿನ ದ್ವಿತೀಯ , ತೃತೀಯ ಅಥವಾ ಕೊನೆಯ ಕರೆಯನ್ನು ಮಾಡಿದಾಗ , ಶೇರುಗಳ ದ್ವಿತೀಯ ಕರೆಯ ಖಾತೆಗೆ , ತೃತೀಯ ಕರೆಯ ಖಾತೆಗೆ ಅಥವಾ ಕೊನೆಯ ಕರೆಯ ಖಾತೆಗೆ ಖರ್ಚು ಹಾಕಿ , ಶೇರು ಬಂಡವಾಳ ಖಾತೆಗೆ ಜಮೆ ಬರೆಯಲಾಗುತ್ತದೆ ."
26,"ಆನಂತರ , ಶೇರುದಾರರಿಂದ ದ್ವಿತೀಯ ಕರೆಯ , ತೃತೀಯ ಕರೆಯ ಅಥವಾ ಕೊನೆಯ ಕರೆಯ ಹಣ ಬಂದಂತೆ , ಬ್ಯಾಂಕಿನ ಖಾತೆಗೆ ಖರ್ಚು ಹಾಕಿ , ಸಂಬಂಧಪಟ್ಟ ಕರೆಯ ಖಾತೆಗೆ ಜಮೆ ಬರೆಯಲು ಆಗುತ್ತದೆ ."
12,"ಯಾವುದಾದರೂ ಕರೆಯ ಹಣವು ಬಾಕಿ ನಿಂತಿದ್ದರೆ , ಆ ಕರೆಯ ಖಾತೆಯು ಬಾಕಿಯನ್ನು ತೋರಿಸುತ್ತದೆ ."
8,ಶೇರು ಬಂಡವಾಳ ಖಾತೆಯನ್ನು ಪ್ರತೀಸಲ ಜಮೆ ಬರೆಯಲು ಆಗುತ್ತದೆ .
6,ಅದು ಯಾವಾಗಲೂ ಜಮೆಯ ಬಾಕಿಯನ್ನೇ ತೋರಿಸುತ್ತದೆ .
10,ಅದು ತೋರಿಸುವಷ್ಟು ಜಮೆಯ ಬಾಕಿಯು ಶೇರುದಾರರಿಂದ ಕಂಪನಿಯು ಪಡೆದುಕೊಂಡ ಬಂಡವಾಳ ಆಗಿರುತ್ತದೆ .
10,ಶೇರುಗಳ ಮಾರಾಟದ ಬಗ್ಗೆ ಆದಂಥ ನಗದು ವ್ಯವಹಾರಗಳನ್ನು ನಗದು ವಹಿಯಲ್ಲಿ ಬರೆಯಲಾಗುತ್ತದೆ .
10,ನಗದು ವಹಿಯಿಂದ ಖಾತೆ ವಹಿಯಲ್ಲಿ ಸಂಬಂಧಪಟ್ಟ ಖಾತೆಗಳಿಗೆ ದಾಖಲೆಗಳನ್ನು ಏರಿಸಲು ಆಗುತ್ತದೆ .
13,"ಆದರೆ , ವಿದ್ಯಾರ್ಥಿಗಳಿಗೆ ತಿಳಿದುಕೊಳ್ಳಲು ಅನುಕೂಲ ಆಗಬೇಕು ಎಂದು ನಗದು ವ್ಯವಹಾರಗಳನ್ನು ದಿನವಹಿಯಲ್ಲಿ ಬರೆದು ತೋರಿಸಲಾಗಿದೆ ."
20,ಕಂಪನಿಯು ತನಗೆ ಬೇಕಾಗುವ ಬಂಡವಾಳದ ಹಣವನ್ನು ಕೇವಲ ಶೇರು ಬಂಡವಾಳದ ಮೂಲಕ ಮಾತ್ರ ಕೂಡಿಸದೆ ' ಡಿಬೆಂಚರ್ ' ಎಂಬ ಸಾಲಪತ್ರಗಳನ್ನು ಮಾರಾಟ ಮಾಡಿಯೂ ಕೂಡಿಸುತ್ತದೆ .
9,ಶೇರು ಬಂಡವಾಳವು ಕಂಪನಿಯ ' ಸ್ವಂತ ಬಂಡವಾಳ ' ಆಗಿದೆ .
17,"ಏಕೆಂದರೆ ಶೇರುದಾರರೇ ಅದರ ಒಡೆಯರು , ಆದರೆ ಡಿಬೆಂಚರ್ ಬಂಡವಾಳವು ಕಂಪನಿಯ ಸಾಲ ಎತ್ತಿದ ಬಂಡವಾಳ ಅಥವಾ ಸಾಲರೂಪದ ಬಂಡವಾಳ ಆಗಿದೆ ."
9,ಏಕೆಂದರೆ ' ಡಿಬೆಂಚರ್ ' ಅಂದರೆ ಋಣಪತ್ರ ಅಥವಾ ಸಾಲಪತ್ರ .
11,ಆದ್ದರಿಂದ ಡಿಬೆಂಚರುಗಳ ಮೂಲಕ ಕಂಪನಿಗೆ ಸಾಲ ಕೊಟ್ಟವನು ' ಡಿಬೆಂಚರದಾರ ' ಎನಿಸಿಕೊಳ್ಳುತ್ತಾನೆ .
8,ಆದ್ದರಿಂದ ಡಿಬೆಂಚರದಾರರು ಕಂಪನಿಗೆ ಸಾಲ ಕೊಟ್ಟ ಸಾಹುಕಾರ ಆಗುತ್ತಾರೆ .
22,"ಡಿಬೆಂಚರ್ ಪತ್ರದಲ್ಲಿ ಸಾಲದ ಮೊತ್ತವನ್ನೂ , ಬಡ್ಡಿಯ ದರವನ್ನೂ ಹಾಗೂ ಸಾಲವನ್ನೂ , ಮರುಪಾವತಿ ಮಾಡುವ ದಿನಾಂಕವನ್ನೂ ನಮೂದಿಸಲಾಗಿರುತ್ತದೆ ಅಲ್ಲದೆ ಡಿಬೆಂಚರ್ ಪತ್ರದಲ್ಲಿ ಇತರ ಷರತ್ತುಗಳನ್ನೂ ನಿಬಂಧನೆಗಳನ್ನೂ ಬರೆಯಲಾಗಿರುತ್ತದೆ ."
8,ಕಂಪನಿಯ ಶೇರುಗಳು ಮತ್ತು ಡಿಬೆಂಚರುಗಳಲ್ಲಿ ಬಹಳ ವ್ಯತ್ಯಾಸಗಳು ಇವೆ .
16,"ಅವು ಯಾವುವು ಎಂದರೆ : 1 ) ಶೇರುದಾರರು ಕಂಪನಿಯ ಒಡೆಯರು ಆಗಿದ್ದರೆ , ಡಿಬೆಂಚರದಾರರು ಕಂಪನಿಯ ಸಾಹುಕಾರರು ಆಗಿದ್ದಾರೆ ."
11,ಶೇರು ಕಂಪನಿಯ ಒಡೆತನದ ಭಾಗ ಆಗಿದ್ದರೆ ಡಿಬೆಂಚರು ಕಂಪನಿಯ ಸಾಲದ ಭಾಗ ಆಗಿದೆ .
20,"2 ) ಡಿಬೆಂಚರದಾರನು ಕಂಪನಿಯ ಸಾಹುಕಾರನು ಆಗಿದ್ದರಿಂದ , ಕಂಪನಿಗೆ ಲಾಭ ಆಗಲಿ ಅಥವಾ ಆಗದಿರಲಿ , ಅವನಿಗೆ ಕಂಪನಿಯು ನಿಗದಿಯಾದ ದರದಲ್ಲಿ ಬಡ್ಡಿಯನ್ನು ಕೊಡಲೇಬೇಕು ."
10,ಆದರೆ ಕಂಪನಿಯು ಲಾಭ ಗಳಿಸಿದಾಗ ಮಾತ್ರ ಶೇರುದಾರರು ತಮ್ಮ ಲಾಭಾಂಶವನ್ನು ಪಡೆಯುವುದುಂಟು .
15,3 ) ಕಂಪನಿಯು ಡಿಬೆಂಚರುಗಳ ಹಣವನ್ನು ಅದರ ನೀಡಿಕೆಯ ನಿಯಮಗಳ ಪ್ರಕಾರ ಒಂದು ಗೊತ್ತಾದ ಅವಧಿಯ ನಂತರ ಹಿಂದಿರುಗಿಸಬೇಕು .
7,ಆದರೆ ಶೇರುಗಳ ಮೊಬಲಗುಗಳನ್ನು ಸಾಮಾನ್ಯವಾಗಿ ಹೀಗೆ ಹಿಂದಿರುಗಿಸುವುದಿಲ್ಲ .
10,ಕಂಪನಿಯನ್ನು ವಿಸರ್ಜಿಸುವ ಸಮಯದಲ್ಲಿಯೇ ಶೇರುದಾರರು ತಮ್ಮ ಬಂಡವಾಳದ ಹಣವನ್ನು ವಾಪಸ್ಸು ಪಡೆಯುವುದುಂಟು .
11,"4 ) ಕಂಪನಿಯನ್ನು ವಿಸರ್ಜಿಸಿದಾಗ , ಮೊದಲು ಡಿಬೆಂಚರುಗಳ ಹಣವನ್ನು ವಾಪಸ್ಸು ಕೊಡಬೇಕಾಗುತ್ತದೆ ."
8,ಆನಂತರ ಹಣ ಉಳಿದರೆ ಶೇರುದಾರರ ಹಣವನ್ನು ವಾಪಸ್ಸು ಕೊಡಲಾಗುತ್ತದೆ .
15,"5 ) ಡಿಬೆಂಚರದಾರರು ಕಂಪನಿಯ ಸದಸ್ಯರು ಆಗುವುದಿಲ್ಲ ಆದ್ದರಿಂದ ಅವರು ಕಂಪನಿಯ ಸಭೆಯಲ್ಲಿ , ಅದರ ಕಾರ್ಯಕಲಾಪಗಳಲ್ಲಿ ಭಾಗವಹಿಸುವುದಿಲ್ಲ ."
6,ಆದರೆ ಶೇರುದಾರರಿಗೆ ಈ ಅಧಿಕಾರ ಇದೆ .
19,"ಡಿಬೆಂಚರುಗಳಲ್ಲಿ ಸಾಮಾನ್ಯ ಡಿಬೆಂಚರ್ , ನೋಂದಾಯಿಸಲ್ಪಟ್ಟ ಡಿಬೆಂಚರ್ ವಾಹಕ ಡಿಬೆಂಚರ್ , ಅಡಮಾನ ಡಿಬೆಂಚರ್ ಮತ್ತು ಚರ ಡಿಬೆಂಚರ್ ಎಂದು ವಿವಿಧ ಪ್ರಕಾರಗಳು ಉಂಟು ."
18,ಡಿಬೆಂಚರುಗಳ ಬಗ್ಗೆ ಮಾಡುವ ಜಮಾ ಖರ್ಚು ಶೇರುಗಳನ್ನು ಸಾರ್ವಜನಿಕರಿಗೆ ನೀಡಿದಾಗ ಯಾವ ದಾಖಲೆ ಮಾಡಬೇಕಾಗುತ್ತದೆಯೋ ಅವೇ ದಾಖಲೆಗಳನ್ನು ಡಿಬೆಂಚರುಗಳನ್ನು ನೀಡುವಾಗ ಸಹ ಮಾಡಬೇಕಾಗುತ್ತದೆ .
14,ಡಿಬೆಂಚರುಗಳನ್ನು ಅವುಗಳ ಮುಖಬೆಲೆಗೆ ಮಾರಾಟ ಮಾಡಬಹುದು ಅಥವಾ ಸೋಡಿಗೆ ಮಾರಾಟ ಮಾಡಬಹುದು ಅಥವಾ ಪ್ರೀಮಿಯಂ ಮಾರಾಟ ಮಾಡಬಹುದು .
10,ಡಿಬೆಂಚರುಗಳನ್ನು ಕೆಲವು ಸಲ ಆಸ್ತಿಯನ್ನು ಕೊಂಡಾಗ ಆಸ್ತಿಯನ್ನು ಮಾರಾಟ ಮಾಡಿದವರಿಗೆ ಕೊಡಬಹುದು .
13,ಡಿಬೆಂಚರುಗಳ ಎಲ್ಲ ಹಣವನ್ನು ಅರ್ಜಿಯ ಜೊತೆಗೇ ಕರೆಯಬಹುದು ಅಥವಾ ಶೇರುಗಳಂತೆ ಹಲವಾರು ಕಂತುಗಳಲ್ಲಿ ಅದನ್ನು ತೆಗೆದುಕೊಳ್ಳಬಹುದು .
10,ಡಿಬೆಂಚರುಗಳ ಮೇಲೆ ಆಗುವ ಬಡ್ಡಿಯನ್ನು ವರ್ಷಾಂತ್ಯಕ್ಕೆ ಲೆಕ್ಕ ಮಾಡಿ ಡಿಬೆಂಚರದಾರರಿಗೆ ಕೊಡಲಾಗುತ್ತದೆ .
9,ವೈಶಿಷ್ಟ್ಯಪೂರ್ಣ ಮಾಧ್ಯಮ ಆಡಳಿತದ ಒಂದು ಮುಖ್ಯ ಅಂಗ ಪತ್ರ ವ್ಯವಹಾರ .
10,ಒಂದು ರೀತಿಯಲ್ಲಿ ಎಲ್ಲ ಕಾರ್ಯ ಆಚರಣೆಗಳ ಮೂಲವೂ ಅದೇ ಕೊನೆಯೂ ಅದೇ .
7,ಟಿಪ್ಪಣಿ ಆದೇಶಗಳು ಎಲ್ಲ ಬಹುಮಟ್ಟಿಗೆ ಪರ್ಯವಸಾನಗೊಳ್ಳುವುದೂ ಪತ್ರಗಳಲ್ಲಿಯೇ .
54,"ಜನತೆಯ ಆಶೋತ್ತರಗಳು ವ್ಯಕ್ತವಾಗುವ ವೇದಿಕೆ ಯಾವುದೇ ಆಗಲಿ , ಅಂದರೆ , ಅದು ಸಾರ್ವಜನಿಕ ವೇದಿಕೆ ಆಗಲೀ , ಕಾನೂನುಬದ್ಧ ಸಂಘ ಸಂಸ್ಥೆಗಳ ಸಭೆ - ಸಮಿತಿಗಳು ಆಗಲೀ , ವಿಶಿಷ್ಟ ಕಾರಣ ಅಥವಾ ಉದ್ದೇಶದಿಂದ ಏರ್ಪಡುವ ಸಮ್ಮೇಳನಗಳು ಆಗಲೀ , ಕಾಲ ಕಾಲಕ್ಕೆ ನಡೆಯುವ ರಾಜಕೀಯ ಪಕ್ಷಗಳ ಅಧಿವೇಶನಗಳು ಆಗಲೀ , ಶಾಸನಬದ್ಧ ಪ್ರತಿನಿಧಿ ಸಭೆಗಳು ಆಗಲೀ , ಅವು ಜನತೆ ಏರ್ಪಡಿಸಿಕೊಂಡಿರುವ ಕಾರ್ಯಾಂಗವನ್ನು ತಲುಪುವುದು ಅಂದರೆ ಸರ್ಕಾರಕ್ಕೆ ಅರಿವಾಗುವುದು ಪತ್ರಗಳ ಮೂಲಕವೇ ."
21,"ಅಂತೆಯೇ , ಜನತೆಯ ಪ್ರತಿನಿಧಿ ಆಗಿ ಕೆಲಸ ಮಾಡುವ ಸರ್ಕಾರದ ಧ್ಯೇಯ ನೀತಿಗಳು ಕಾರ್ಯಾಂಗವನ್ನು ತಲುಪುವುದು ಹಾಗೂ ಕಾರ್ಯಾಂಗದ ಮೂಲಕ ಜನತೆಯ ಹತ್ತಿರ ಬರುವುದೂ ಪತ್ರಗಳ ಮೂಲಕವೇ ."
17,ಒಂದೆಡೆ ಜನತೆ ಹಾಗೂ ಇನ್ನು ಒಂದೆಡೆ ಸರ್ಕಾರ ಇವುಗಳ ನಡುವೆ ಸಂಪರ್ಕ ಸಂವಹನ ಏರ್ಪಡಿಸುವ ಮಾಧ್ಯಮ ಅಥವಾ ಸೇತುವೆ ಎಂದರೆ ಪತ್ರವೇ .
11,"ವಾಸ್ತವವಾಗಿ , ಸರ್ಕಾರದ ಮನೋಗತ ವ್ಯಕ್ತವಾಗುವ ಅಧೀಕೃತ ಹಾಗೂ ಶಾಶ್ವತ ದಾಖಲೆ ಇದು ."
31,"ಜನತೆ ಅಥವಾ ಸರ್ಕಾರದ ಆಶಯ , ಸಂದರ್ಭ ಅಥವಾ ಅಗತ್ಯಗಳಿಗೆ ಅನುಗುಣವಾಗಿ ಅದು ಬೇರೆ ಯಾವುದೇ ಮಾಧ್ಯಮದ ಮೂಲಕ ಅಂದರೆ , ದೂರವಾಣಿ ಅಥವಾ ತಂತಿಯ ಮೂಲಕ ಅಭಿವ್ಯಕ್ತ ಆಗಿರಲಿ , ಅದು ಅದರ ತಾತ್ಕಾಲಿಕ ಸ್ವರೂಪ ಅಥವಾ ಮಾಧ್ಯಮ ಆಗಿರುತ್ತದೆ ."
11,ಅದಕ್ಕೆ ಶಾಶ್ವತ ರೂಪ ದೊರೆಯುವುದು ಅಥವಾ ಅದು ದೃಢೀಕೃತ ಆಗುವುದು ಪತ್ರ ಮಾಧ್ಯಮದಲ್ಲಿಯೇ .
20,"ಅನೇಕ ಸಂದರ್ಭಗಳಲ್ಲಿ ಸಚಿವೋಪ ಸಚಿವರು , ಅಧಿಕಾರಿಗಳು ಪ್ರವಾಸ ಸ್ಥಳ ಪರಿಶೀಲನೆಯ ತರುವಾಯ ನೀಡುವ ಮೌಖಿಕ ಆದೇಶಗಳು ಅಧೀಕೃತ ರೂಪವನ್ನು ಪಡೆಯುವುದು ಪತ್ರ ರೂಪವನ್ನು ತಳೆದಾಗಲೇ ."
17,"ಉಳಿದ ಮಾಧ್ಯಮಗಳಿಗಿಂತಲೂ ಪತ್ರ ಮಾಧ್ಯಮಕ್ಕೆ ಹೆಚ್ಚಿನ ಮಹತ್ವ ದೊರೆತಿರುವುದು ಏಕೆಂದರೆ ಈ ಮಾಧ್ಯಮವನ್ನು ದುರುಪಯೋಗಪಡಿಸಿಕೊಳ್ಳಲು ಇರುವ ಸಂದರ್ಭ , ಅವಕಾಶಗಳು ಕಡಿಮೆ ."
16,ಹಿರಿಯ ಅಧಿಕಾರಿ ಒಬ್ಬರ ಧ್ವನಿಯನ್ನು ಅನುಕರಿಸಿ ದೂರವಾಣಿಯ ಮೂಲಕ ಬ್ಯಾಂಕನ್ನು ವಂಚಿಸಲು ಪ್ರಯತ್ನಿಸಿದ ಈಚಿನ ಘಟನೆ ಒಂದನ್ನು ಇಲ್ಲಿ ಸ್ಮರಿಸಬಹುದಾಗಿದೆ .
14,"ಅಂತೆಯೇ ಕಿಡಿಗೇಡಿತನದ ಉದ್ದೇಶದಿಂದ ಅಧೀಕೃತ ಇಲಾಖೆಗಳ , ಸಂಸ್ಥೆಗಳ ಅಧಿಕಾರಿಗಳ ಹೆಸರಿನಲ್ಲಿ ತಂತಿಗಳನ್ನು ಕೊಟ್ಟಿರುವಂಥ ನಿದರ್ಶನಗಳೂ ಇಲ್ಲದಿಲ್ಲ ."
30,"ಇಂಥ ನಿದರ್ಶನಗಳ ಅನುಭವದಿಂದಾಗಿಯೇ ಈಚೆಗೆ ಕರ್ನಾಟಕದ ಮಹಾನ್ ಸಾಹಿತಿಗಳಿಗೆ ಬೇರೆಬೇರೆ ವಿಶ್ವವಿದ್ಯಾನಿಲಯಗಳಿಂದ ಗೌರವ ಡಾಕ್ಟರೇಟ್ ಪದವಿ ನೀಡಿಕೆಯ ತಂತಿ ಸಂದೇಶಗಳು ಬಹುಮಟ್ಟಿಗೆ ಏಕಕಾಲದಲ್ಲಿಯೇ ಬಂದು ತಲುಪಿದಾಗ , ಇತರ ಮಾಧ್ಯಮಗಳ ಮೂಲಕ ಖಚಿತಪಡಿಸಿಕೊಳ್ಳುವವರೆಗೆ ಅಂಥ ವಿಚಾರಗಳಿಗೆ ಪ್ರಚಾರವನ್ನು ಕೊಡದೆ ಇದ್ದುದು ."
15,"ಜೊತೆಗೆ , ತಂತಿ ಮತ್ತು ದೂರವಾಣಿಯ ಸೌಲಭ್ಯಗಳ ಮೂಲಕವೇ ಎಲ್ಲ ಸಂದರ್ಭಗಳಲ್ಲಿಯೂ ವ್ಯವಹಾರ ಸಾಧ್ಯ ಆಗುವುದಿಲ್ಲ ಎಂಬುದನ್ನು ಗಮನಿಸಬೇಕು ."
16,ಸಂಬಂಧಪಟ್ಟ ವ್ಯಕ್ತಿಗಳು ಆ ಕ್ಷಣದಲ್ಲಿ ಅಥವಾ ಆ ಅವಧಿಯಲ್ಲಿ ಸಿಗದಿರುವ ಸಂದರ್ಭಗಳಲ್ಲಿ ಈ ಮಾಧ್ಯಮಗಳು ಅಷ್ಟಾಗಿ ಉಪಯೋಗಕ್ಕೆ ಬರದೆಯೂ ಹೋಗಬಹುದು .
13,ಕೊಟ್ಟ ತಂತಿ ತಲುಪುವುದಕ್ಕೆ ಮೊದಲೇ ಅದನ್ನು ದೃಢೀಕರಿಸಿ ಬರೆದ ಪತ್ರ ಕೈ ಸೇರಿರುವ ನಿದರ್ಶನಗಳೂ ಇವೆ .
10,"ಅಷ್ಟೇ ಅಲ್ಲ , ಅನೇಕ ಕಾರಣಗಳಿಂದ ಈ ಮಾಧ್ಯಮಗಳಲ್ಲಿ ಅಸ್ಪಷ್ಟತೆ ಏರ್ಪಡಬಹುದು ."
5,ಇಂಥ ಒಂದು ನಿದರ್ಶನ ಇಂತಿದೆ .
11,ರಾಷ್ಟ್ರಮಟ್ಟದ ನೇತಾರ ಒಬ್ಬರು ಕರ್ನಾಟಕದ ಪ್ರಮುಖ ನಗರ ಒಂದರಲ್ಲಿ ನಡೆಯಲಿದ್ದ ಸಮಾರಂಭದಲ್ಲಿ ಭಾಗವಹಿಸಬೇಕಾಗಿತ್ತಂತೆ .
10,ಸಮಾರಂಭದ ದಿವಸ ಅವರ ಕೈಸೇರಿದ ತಂತಿ ಒಂದರ ಒಕ್ಕಣೆ ಹೀಗೆ ಇತ್ತಂತೆ .
78,"ಆ ಗಣ್ಯರಿಗೆ ಅಂದು ಸಮಾರಂಭದಲ್ಲಿ ಭಾಗವಹಿಸಲು ಸಾಧ್ಯ ಆಗುವುದಿಲ್ಲ ಎಂದು ಭಾವಿಸಿ , ಅಂದಿನ ವ್ಯವಸ್ಥೆಗಳನ್ನು ಎಲ್ಲ ಮುಂದೂಡಿ ಮಾರನೆಯ ದಿವಸವೂ ಸ್ಥಳೀಯ ಮುಖಂಡರು , ಅಧಿಕಾರಿಗಳು , ಸಾರ್ವಜನಿಕರು ಗಂಟೆಗಟ್ಟಲೆ ಕಾದರೂ ಆ ಗಣ್ಯರು ಆಗಮಿಸದೆ ಇದ್ದಾಗ , ಈ ತಂತಿಗೆ ಇನ್ನು ಏನಾದರೂ ಅರ್ಥ ಇರಬಹುದೇ ಎಂದು ಯೋಚಿಸಿದಾಗ , ಅದು ಹಿಂದಿನ ಸಮಾರಂಭದ ದಿವಸ ಆ ಗಣ್ಯರು ಕೊಟ್ಟ ತಂತಿ ಆಗಿದ್ದು , ಮಾರನೆ ದಿವಸ - ಅಂದರೆ , ಸಮಾರಂಭ ನಡೆಯಬೇಕು ಎಂದು ಗೊತ್ತಾಗಿದ್ದ ದಿವಸ ಪ್ರಾರಂಭ ಆಗಲಿದ್ದ ಸಮಾರಂಭದಲ್ಲಿ ಭಾಗವಹಿಸಲು ಸಾಧ್ಯ ಆಗದೆ ಇದ್ದ ತಮ್ಮ ಅಸಾಮರ್ಥ್ಯವನ್ನು ಆ ಗಣ್ಯರು ಸಾಕಷ್ಟು ಮುಂಚಿತವಾಗಿಯೇ ತಿಳಿಸಲು ಮನಃಪೂರ್ವಕ ಪ್ರಯತ್ನಿಸಿದ್ದರು ಎನ್ನುವುದು ಬೆಳಕಿಗೆ ಬಂದಿತು ."
20,"ಹಿಂದಿನ ದಿವಸ ಸಮಾರಂಭದ ಗಡಿಬಿಡಿಯಿಂದಾಗಿ ಕೂಲಂಕಷವಾಗಿ ಆ ತಂತಿಯನ್ನು ಅಧ್ಯಯನ ಮಾಡುವ ತಾಳ್ಮೆ - ವ್ಯವಧಾನಗಳು ಇರಲಿಲ್ಲ ಎಂದು ಭಾವಿಸುವುದು ಉಚಿತವೂ , ಸಹಜವೂ ಆಗಿದೆ ."
11,"ಆದರೆ , ಪತ್ರ ವ್ಯವಹಾರದ ಮಾಧ್ಯಮದಲ್ಲಿ ಇಂಥ ಅಸ್ಪಷ್ಟತೆಗೆ ಅಷ್ಟಾಗಿ ಎಡೆ ಇರುವುದಿಲ್ಲ ."
20,ಅತಿಯಾದ ಸಂಕ್ಷೇಪಣ ವಿಧಾನವನ್ನು ಆಶ್ರಯಿಸದೆ ಇರುವುದರಿಂದ ಹಾಗೂ ಅಗತ್ಯವಾದ ವಿವರಗಳನ್ನು ನಮೂದಿಸಿರುವುದರಿಂದ ತಂತಿ ಅಥವಾ ದೂರವಾಣಿ ವ್ಯವಹಾರಗಳಿಗೆ ದೃಢೀಕರಣ ಅಗತ್ಯ ಆಗುವುದಕ್ಕೆ ಇದೂ ಒಂದು ಕಾರಣ .
11,ಈ ದೃಷ್ಟಿಯಲ್ಲಿ ತಂತಿ ಅಥವಾ ದೂರವಾಣಿಯ ವ್ಯವಹಾರ ಅಸಂಪೂರ್ಣ ಅಥವಾ ಅಸಮಗ್ರ ಆಗಿರುತ್ತದೆ .
5,ಅದು ಪೂರ್ಣಗೊಳ್ಳುವುದು ಪತ್ರದ ಒಂದಿಗೇ .
10,"ಹೀಗಾಗಿ , ಈ ಮಾಧ್ಯಮಗಳು ಸಾಪೇಕ್ಷವಾಗಿ ಪತ್ರ ವ್ಯವಹಾರದ ಮಾಧ್ಯಮವನ್ನು ಅವಲಂಬಿಸಲೇಬೇಕಾಗುತ್ತದೆ ."
16,"ಆದರೆ , ಪತ್ರ ವ್ಯವಹಾರ ಸ್ವಯಂಪೂರ್ಣ ಆದುದು ಹಾಗೂ ತನ್ನ ಸತ್ಯ ಸ್ಥಾಪನೆಗಾಗಿ ಅನ್ಯ ಮಾಧ್ಯಮದ ನೆರವು ಆಶ್ರಯಿಸದೆ ಇರುವಂಥದು ."
