bshift,sentences
1,ڈریم_آن_لائن کی ڈائریکٹر رموناسنگھ جو سیلیبریٹی آئٹمس اور فلمی میموریبل پروڈکٹس کی آن_لائن سیل ہیں کرتی ۔
0,انھوں نے بتایا کہ امیتابھ_بچن سے جڑی ایسی سیل کا ہٹ ہونا طے ہے ۔
0,غور طلب ہے کہ امتیابھ_بچّن کے ۶۰ ویں سالگرہ کے موقع پر رمونا نے بھی ایک ایسی ہی سیل لگائی تھی ۔
0,حالانکہ وہ بھی اس بات سے متفق ہیں کہ ایسی اشیاء کو یکجا کرنا اب اتنا آسان نہیں رہا ۔
0,انھوں نے بتایا کہ پہلے پرانی دہلی اور ممبئی میں ایسے پوسٹر آسانی سے مل جاتے تھے اب ماحول ویسا نہیں ہے ۔
0,خصوصاً شعلے ، دیوار وغیرہ فلموں کے پوسٹر مشکل سے ہی ملتے ہیں ۔
0,اس کے متعلق یامنی نے بتایا کہ ایسی آن_لائن فلم سیل کے لئے امتیابھ بچّن سے بہتر فی_الحال اور کچھ نظر نہیں آتا ۔
1,ملک کے علاوہ غیرممالک میں بھی ان مقبولیت کی بےمثال ہے ۔
0,یہی وجہ ہے کہ این_آر_آئی ایسی اشیاء کے سب سے بڑے خریدار ہیں ۔
0,اس کلیکشن کی قیمت کچھ ہزار سے شروع ہوتی ہے ۔
0,سب سے مہنگا آئٹم ` شعلے ` کا یاک پوسٹر ہے جس کے لئے قیمت ۹۸۰۰ روپئے رکھی گئی ہے ۔
0,ایک اور دمدار آئٹم ہے فلم ` کالیا ` کا ایل_پی جس میں گانوں کے ساتھ ساتھ فلم کے دمدار مکالمے بھی ہیں ۔
0,ایسے تمام آئٹمس اس سیل میں رکھے گئے ہیں جن پر ویب_سائٹ کے ` دی_اسٹوری ` حصّے کے ` بالی_ووڈ بگ_بی ` کے تحت نظر ڈالی جا سکتی ہے ۔
0,یہ آن_لائن سیل سائٹ پر ۱۱ مارچ کو ختم ہو رہی ہے ۔
0,جیکی بھگنانی کی لانچنگ تو بہت بڑھیا طریقے سے ہوئی تھی لیکن اتنی ہی تیزی سے وہ گمنامی میں بھی کھوتے چلے گئے ۔
1,مشہور پروڈیوسر واشو بھگنانی بیٹے کے جلد ہی فلم ` رنگریز ` میں دکھیں گے ۔
1,اور اس فلم کے لئے انھوں چرچا نے میں آنے کا بہت بہتر طریقہ کھوجا ہے ۔
0,جیکی نے یوٹیوب پر مشہور ہوئے پاپ سانگ گنگنم اسٹائل کے رائٹس خرید لئے ہیں اور اسے اپنی آنے والی فلم کے لئے شوٹ بھی کر ڈالا ہے ۔
1,جیکی کا کہنا ہے کہ یہ ان کے والد واشو کو ان کی جانب سے تحفہ ۔ ہے
0,دیکھنا ہے کہ یہ تحفہ رنگریز کو ہٹ کرانے میں کام آتا ہے یا انھیں اپنے والد کو متاثر کرنے کا کوئی اور طریقہ تلاش کرنا ہوگا ۔
1,دراصل مجھے نیند نہیں آ رہی تھی اور میں نے سوچا کہ تمھیں بھی نیند نہیں آ رہی ہوگی اور اگر جاگ تم رہی ہوگی تو میرے بارے میں ہی سوچ رہی ہوگی ۔
0,تمھیں نہیں لگتا یہاں پر کافی گرمی ہے ۔
0,راہول یہ تم کیا کر رہے ہو ؟
1,! انجلی میں تم سے ہی ملنے آ رہا تھا ۔
1,"کہتے ہیں , ٹوٹتے تارے کو دیکھ کر کچھ مانگو نا ، تو مل جاتا ۔ ہے"
0,کیسی لگ رہی ہوں میں ؟
0,میں تمھاری طرح خوبصورت لگنا چاہتی تھی ، لیکن مجھے تو کچھ آتا ہی نہیں ۔
0,دراصل تم بہت خوبصورت ہو ، کیونکہ تم سب سے زیادہ الگ ہو ۔
0,اور معلوم ہے ، تم اگر چاہو نا تو تمھیں کوئی بھی لڑکا مل سکتا ہے ۔
0,تم مجھ سے کوئی بھی بات چھپا نہیں سکتی ہو ۔
0,لیکن راہل ؟ تمھیں اور کوئی نہیں ملا ؟
0,دراصل ، راہول کی جگہ کوئی اور ہوتا ، تب بھی شاید مجھے اتنا ہی برا لگتا ۔
1,تم نے اس سے اپنے دل کی بات دی کہہ ؟
0,ٹینا ! میں جانتا ہوں راہول صرف تم سے پیار کرتا ہے ۔
0,میں نے کبھی نہیں سوچا تھا کہ میں کبھی کسی کو یہ کہونگا ۔
1,آئی ہوپ ، میں اس کو سب یہ کہہ پاؤں ۔
1,یو نو ، میں نے کتنی بار سوچا کہ کو اس جا کر کہہ دوں ۔
1,میرا پیار پہلا ادھورا رہ گیا ، رفعت بی ۔
0,میں واپس نہیں آ رہی راہول ۔
0,کالج چھوڑ کر جا رہی ہو تم ۔
0,مجھے چھوڑ کر جا رہی ہو ، مجھے بتایا بھی نہیں ۔
0,انجلی کی شادی دسمبر سے پہلے نہیں ہو سکتی ہے ۔
0,خدا کی رحمت تو سنا تھا ، آج دیکھ بھی لیا ، بچی کی دعا قبول ہو گئی ۔
0,انجلی ! تم سے کچھ پوچھوں ؟
0,تم خوش ہو بیٹی ؟
0,یہ کیسا سوال ہے ماں ؟
0,آف_کورس میں خوش ہوں ۔
0,میری سگائی ہو گئی ہے ۔
0,امن بہت اچھا لڑکا ہے ۔
0,مجھ سے بہت پیار کرتا ہے ۔
0,لیکن کیا تم اس سے پیار کرتی ہو ؟
0,پیار تو میں نے کر لیا ہے ماں ، شاید مجھ سے پھر سے نہ ہو ، اسے ایک سمجھوتہ ہی سمجھ لو ۔
0,میری بیٹی سمجھوتہ کریگی اور پیار نہیں کریگی ، یہ تو میں نے کبھی سوچا ہی نہیں تھا ۔
1,میں بھی ماں ہوں ، کیا میں نہیں چاہتی کہ تم خوش رہو تمھارا ، گھر بس جائے ؟
0,لیکن وہ گھر جو سمجھوتے کے بلبوتے پر بنا ہو ، پیار کے نہیں ، وہ گھر نہیں ہوتا ہے بیٹی ، مکان ہوتا ہے ۔
0,انجلی ! تمھارا فون ہے ۔
0,میری ایک چھوٹی سی دقت ہے ۔
0,تم مجھے اس طرح چھوڑ کر مت جایا کرو ۔
1,امن ! پتہ نہیں کون فون ہے پر ؟
0,امن ! تم جانتے ہو میں ہر سال سمر کیمپ جاتی ہوں ، ان بچوں کو رقص و موسیقی سکھانے ۔
0,اب تو وہ بچے میری زندگی کا ایک حصہ بن چکے ہیں ۔
1,مجھے کیوں ایسا لگتا ہے کہ تم مجھ سے پیار نہیں ؟ کرتی
0,تم جاؤ شملہ اپنے سمر کیمپ ۔
1,تم کوئی سمرکیمپ ومرکیمپ ۔ نہیں جا رہی ہو ۔
0,بیٹا ! وہاں پر بہت برف پڑتی ہے ۔
0,پاپا ! سنا ہے وہاں پر رقص و موسیقی بھی سکھاتے اور آپ کو تو معلوم ہے کہ مجھے گانے اور ناچنے کا کتنا شوق ہے ۔
0,میں نے ایک بار منع کر دیا تو کوئی نہیں جائیگا ۔
0,صحافی کی اپنی عزت ضرور ہوتی ہے لیکن وہ سماج کے دیگر لوگوں کے مقابلے چوٹی پر بیٹھا ہوا دانشور نہیں کہا جا سکتا ۔
1,امریکہ کے اخباری وسائل میں ، چاہے وہ نیویارک ٹائمز یا واشنگٹن پوسٹ جیسے اخبار ہوں یا ٹیلی_ویژن نیٹ_ورک ، اس میں متمول کے طبقہ نوجوانوں کی بھرمار ہو گئی ہے ۔
0,وہ کسی نامی یونیورسٹی سے صحافت کی ڈگری لے کر باہر آتے ہیں ۔
1,اس طرح کی ڈگری لینا غلط نہیں کہا جا سکتا لیکن ، زمین سے کٹے ہونے کے سبب یہ تعلیم و تعلم اخباری ذرائع میں مصنوعییت ہی زیادہ لاتی ہے ۔
1,اسی طرح کسی خاص سیاسی نظریے میں اعتماد کرنے کا مطلب یہ مان لینا بھی غلط ہے کہ خبر اسی کو نظریاتی سطح پر توڑ مروڑ کر پیش کرنا ہی صحافی کا پیدائشی حق ہے ۔
0,ادارتی صفحہ سے ہٹ کر خبر صفحات پر لکھتے وقت صحافی کو جج کی طرح غیرجانبدار رہنا ہوگا ۔
0,آزاد سماج میں اخباروں اور صحافیوں کا رول یہی ہے ۔
0,وہ کڑوے سچ کو اس طرح پیش کریں کہ گڑبڑ کرنے والوں کا جینا حرام ہو جائے ۔
0,امریکہ کے مقبول صحافی ولیم رینڈولف کا ماننا تھا کہ اخبار کے مدیر کا کوئی دوست نہیں ہوتا ۔
1,وہ دوستانہ سلوک بھلے ہی کر سکتا ہے ، لیکن سچ کے اظہار کے بعد ممکن ہے کہ لوگ اسے دوست بجائے کے دشمن مانیں ۔
0,کوئی ایماندار اخبار اور اس کا مدیر کسی دوست یا پارٹی یا کمپنی کی حمایت میں متعصب ہو کر اخبارات کو پروسے گا تو اس کی عزت بہت جلد ہی مٹی میں مل جائے_گی ۔
0,حال کے برسوں میں ادھکچری صحافت دکھنے لگی ہے ۔
1,سیاسی حادثات کی بات دور رہی ، سفارتی نوعیت کے معاملات میں بھی آدھی - ادھوری اطلاعات اخباری صفحات پر اُنڈیل دی جاتی ۔ ہیں
0,ممکن ہے کہ کچھ صحافی زیادہ تعلیم حاصل کر گئے ہوں لیکن وہ نیم تعلیم_یافتہ صحافیوں سے بھی بدتر خبریں اور خیالات پیش کرتے ہیں ۔
0,دوسری جانب صحافی اگر اپنے موضوع پر اچھی محنت کرے تو اس کے پاس بڑے سے بڑے افسر یا لیڈر سے زیادہ صحیح جانکاری دستیاب ہوگی ۔
0,امریکہ ، برطانیہ اور ہندوستان میں ایسے صحافی ہیں جن کے پاس سلامتی خفیہ ایجنسیوں کے ڈائریکٹروں سے بھی زیادہ صحیح اور مصدقہ جانکاریاں رہتی ہیں ۔
1,صحافت کی دو سب سے بڑی شرائط ہیں اپنے قارئین کو پہچاننا اور اخباروں کو سب سے زیادہ بنانا پراعتماد ۔
0,قاری کیا پڑھنا چاہتے ہیں اور کس موضوع پر بحث کر سکتے ہیں اس بات کی دوراندیشی ہونے پر ہی کوئی صحافی یا اس کا اخبار کامیاب ہو سکتا ہے ۔
0,ہمارے اخبار کی سب سے بڑی ضرورت اس کے اعتماد کو عمدہ_ترین سطح پر لے جانا ہے ۔
0,خبروں کو کھوجنا ٹھیک ہے لیکن خبروں کے لئے الفاظ سے کھیلنا یقیناً غلط ہے ۔
0,مصنف تو الفاظ سے کھیلتے ہیں ، صحافیوں کو کنٹرول رکھنا ہوتا ہے ۔
0,اچھی یا متحقق رپورٹ تیار کرنے والے کئی نامہ_نگار کی دلیل ہوتی ہے کہ ان کے پاس کاغذات ہیں اسلئے متعلقہ شخص کا پہلو جاننے کی ضرورت کیا ہے ۔
0,نامہ_نگاروں کو یہ بتایا جانا چاہیئے کہ کاغذات ہونے کا مطلب یہ نہیں ہے کہ ہمیں فیصلے کی چھوٹ مل گئی ۔
0,کئی مرتبہ خبروں میں یہ ذکر ملتا ہے کہ نامہ_نگار نے ملزم شخص یا متعلقہ جوابدہ افسر سے فون پر بات کرنے کی کوشش کی لیکن رابطہ نہ ہو سکا ۔
0,یہ بچاو کا پھوہڑ طریقہ ہے ۔
0,اس سے نامہ_نگار کو یا اخبار کو جوابدہی سے آزادی مل جاتی ہے ۔
0,عدالت کے منصف کے سامنے بھی کاغذات اور ثبوت ہوتے ہیں لیکن انھیں اس پر کوئی فیصلہ کرنے سے پہلے سبھی پہلووں کی دلیل سننی پڑتی ہے ۔
1,نام_نہاد قاتل تک سے پوچھنا پڑتا ہے کہ اسے اپنی صفائی میں کچھ کہنا نہیں تو ہے ۔
0,تصدیق اسلئے بھی لازمی ہے کہ ایک پہلو رکھنے کے بعد دوسرا فریق یہ مان کر چلتا ہے کہ خبر اس کے سیاسی دشمنوں نے چھپوائی یا اخبار کے انتظامیہ نے لکھوائی ۔
1,اصلیت یہ ہے کہ کوئی بھی سمجھدار صحافی اس قسم کی خبر اسپانسرڈ نہیں لکھتا ۔
0,لیکن جب وضاحت چھاپنے کی بات آتی ہے تو ہمارے کئی معاون صحافی دقت محسوس کرتے ہیں ۔
0,مغربی جرمنی میں تو قانون ہے کہ اگر آپ نے کوئی خبر غلط چھاپی ہے تو آپ کو جوابدہی کا حق متعلقہ فریق کو دینا پڑے_گا ۔
0,وہ جوابدہی بھی اتنی ہی اہمیت سے چھاپنی پڑے_گی جتنی اہمیت سے آپ نے خبر کو چھاپا تھا ۔
0,جرائم کی خبر کا انتخاب بہت ہی احتیاط کے ساتھ ہونا چاہیئے ۔
1,جرائم خبر کو لکھنے والے ادارت اور کرنے والے کو عام قانونی عمل کا علم ہونا چاہیئے ۔
0,جرائم کی خبریں سب سے زیادہ پڑھی جاتی ہیں اور اسلئے ان خبروں میں کساوٹ اور اعتمادیت مزید ضروری ہے ۔
0,کئی مرتبہ تبصروں میں بھی بہت عام ڈھنگ سے ` نامرد ` لکھے جانے سے اخبار کی ساکھ کو بھی دھچکا لگتا ہے ۔
1,عدالت منصف یا کو ہتک_عزت باتیں موجودہ قوانین کو دھیان میں رکھ کر لکھنی یا چھاپنی چاہیئے ۔
1,بہتر زبان کا مطلب یہ قطعی نہیں ہے نامہ_نگار کہ یا ڈیسک پر بیٹھا اہم نائب مدیر ہندی کا عالم ہونا چاہیئے ۔
0,اسے آسان زبان کا استعمال آنا چاہیئے ۔
1,اس کے الفاظ کا ذخیرہ فقط ذرائع - علم ، قابل ذکر ہے ، انھوں نے کہا بتایا یا تک نہیں ہونا چاہیئے نہ ہی اسے سنسکرت_زدہ ہونا چاہیئے ۔
1,ہمارے کچھ نامہ_نگار تو انٹرویو کے شروع بعد ہونے والے دوسرے پیراگراف میں ہی قابل ذکر کا استعمال کرتے ہیں ۔
0,اس سے ایسا لگتا ہے کہ خبر تو پہلے ہی پیراگراف میں ختم ہو گئی ۔
1,زبان آسانی کی فقط لفظوں پر ہی منحصر نہیں ہے ۔
