treedepth,sentences
5,بلینک چیک کا استعمال کئی طرح سے ہو سکتا ہے لیکن ہندی میں اس کے مطلب کا بےمطلب ہو سکتا ہے ۔
4,سیریل پروگراموں میں پھوہڑ زبان کا استعمال ہونے پر کوئی قابو نہیں ہے ۔
9,امریکہ میں اگر کوئی ایسا پروگرام دکھایا جائے ، جس سے کسی کا بچہ بگڑ کر اسکول چھوڑ کر گھر آ جائے تو اس پر لوگ عدالت میں چلے جائینگے اور لاکھوں ڈالر کا ہرجانہ بھی مانگینگے ۔
1,جو باہر کے اچھے لفظ ہیں ہم ان کا استعمال کر سکیں ان الفاظ کو اپنے ساتھ لے سکیں لیکن اس کا یہ مطلب قطعی نہیں کہ ہم پوری طرح سے اپنی زبان کو تباہ کر دیں اور اسے اتنا خراب کر دیں کہ آنے والی نسل ہمیں کبھی معاف نہ کرے ۔
2,الکٹرانک میڈیا نے ہمیں بدتہذیبی دی ہے ۔
4,ہمارے بچوں کو ہم سے بیگانہ کیا ہے ان کو گلوبل بنا دیا ہے ۔
2,اس کے سبب خاندان ٹوٹ رہے ہیں ۔
1,لیکن جب مغربی آدرش کے مطابق فروغ ہوگا تو ایسی تو ایسے حالات یقینی روپ سے بنینگے ۔
3,پہلے ہندوستانی فلموں میں آدرش خاندان کی کہانیاں ہوتی تھیں ۔
3,اس میں آخر شادی کے ادارے کو قائم آدرش کے روپ میں پیش کیا جاتا تھا ۔
5,اب ہندوستان میں پیش ہونے والے بیشتر سیریلوں کا اہم نقطہ شادیوں کا ٹوٹنا ہی رہ گیا ہے ۔
6,ایک تلخ حقیقت یہ بھی ہے کہ ہندستان میں نوکرشاہی کا رول مسلسل خطرناک ہوتا چلا گیا ہے ۔
5,دو فیصد انگریزی بولنے والا یہ طبقہ جمہوریت سے نفرت کرتا ہے ۔
3,عوامی نمائندگان کو یہ غیرذمہ_دار اور ناخواندہ مانتا ہے ۔
3,حقیقت میں نوکرشاہی برطانوی حکومت کے انتظام بنائے رکھنا چاہتی ہے ۔
3,ہمارا ملک تقریری روایت کا ملک رہا ہے ۔
3,"ہم لکھنے پر اعتماد کم کرتے ہیں , بولنے پر زیادہ NULL ۔"
2,ہمارے یہاں بیشتر رزمیہ بول کر لکھے گئے ہیں ۔
6,مغربی ممالک پر جب الکٹرانک میڈیا کا حملہ ہوا تو کم و بیش اس سماج میں تعلیم کی ایک سطح تھی اور لوگ کم سے کم ۹۰ فیصد اور کہیں کہیں صد فیصد خواندہ تھے ۔
1,وہاں جب اس کا حملہ ہوا تو اس کی برائیاں سماج نے جھیل لیں ۔
3,ہندوستان میں تو ناخواندگی کی سطح اب بھی ۴۰ - ۵۰ فیصد تک ہے ۔
4,اب الکٹرانک میڈیا کا بیجا استعمال ہو تو اس کا نقصان سماج پر کیوں نہیں ہوگا ۔
4,باؤجی ٹھیک کہتے ہیں میں جھوٹا ہوں ، دھوکہ_باز ہوں ۔
5,تو کیا ہوا اگر میں نے جھوٹ تمھیں پانے کے لئے کہا تھا -
3,جھوٹ تو آخر جھوٹ ہوتا ہے ۔
5,یہ لیجئے باؤجی آپ کی امانت ، باؤجی میں یہاں کسی کا دل توڑنے نہیں آیا تھا ۔
5,میں تو دل جیتنے آیا تھا پر شاید مجھ میں ہی کچھ کمی ہوگی کہ آپ کا دل پوری طرح جیت نہیں پایا ۔
3,مجھے جانے دیجئے باؤجی ، پلیز مجھے جانے دیجئے ۔
3,باؤجی راج میری زندگی ہے -
2,میں اس کے بغیر نہیں رہ سکتی باؤجی ،
3,باؤجی مجھے میرے راج کے پاس جانے دیجئے ۔
5,جا سمرن جا ، اس لڑکے سے زیادہ پیار تجھے اور کوئی نہیں کر سکتا ۔
4,جا بیٹا جا ، اپنے راج کے پاس جا ، جا سمرن جا جی لے اپنی زندگی ۔
1,پانی بھرتے بھرتے تو جان چلی جاتی ہے ۔
1,ہمارے پھوپھا تو پھوپھی سے کہہ رہے تھے کہ اب کے بار جب فصل کٹے گی نا ، تو ٹیوبویل لگوا لینگے ، پھر دیکھنا پانی بھرنے کی کوئی تکلیف نہ ہوگی ۔
1,ارے ، جب تمھارے دروازے پر ٹیوبویل لگ جائیگا تو جب جی میں آئے پانی بھر لینا ، لیکن ابھی تو بالٹی کھینچو ، ہمیں بھی تو پانی بھرنا ہے ۔
1,ارے تو غصّہ ہم پر کیوں ہوتی ہو ، کیا ہم نے تمھاری بالٹی نیچے گرا دی ، خود ہی تو جھٹکا مار کر نیچے گرا دی ۔
1,کیسی نیند ہے تمھاری ، کتنی دیر سے بلا رہی ہیں سنائی بھی نہیں دیتا کیا ؟
1,ارے سنائی تو دیا ، لیکن ہمیں کا معلوم کہ تم ہمیں بلا رہی ہو ۔
1,ہمیں لگا ہم خواب دیکھ رہے ہیں اور خواب میں ہی بلا رہا ہے ۔
1,سویرے سویرے آ گئی پریشان کرنے ، کانٹا لے کر چلو ۔
5,جب بھی کوئی ایسی بات ہوتی ہے تو بیچاری چندن کو بلانے آ جاتی ہے ، جا نکال دے اس کی بالٹی ۔
3,چندن ، آؤ ، کھانا کھا لو ۔
3,ارے سویرے سے کچھ نہیں کھایا ، بھوک سہوگے ۔
4,سویرے سے ایسے ہی لیٹے پڑے ہوئے ہیں ، اپنا علاج چلائے جا رہے ہیں ، فائدہ رتّی بھر نہیں ۔
5,ہم تو آج کی رات دیکھ لیتے ہیں ، نہیں تو کل سویرے چوبےپور کے ویدجی کو بلو کے دکھا دینگے ۔
3,کھلاؤ ساری کمائی ویدوں حکیموں کو ، چار دن دیکھ لے ذرا صبر کر لو ۔
5,ارے بھلے مانس ! دو چار پیسہ نہ خرچ ہو جائے ، اس کے لئے تم خود حیران ہو رہے ہو اور بچوں کو بھی پریشان کر رہے ہو ۔
6,اومکار ! تم میری مانو تو کل ویدجی کو بلا لو ، سمجھے ؟
3,یہ ویدجی کا گھر کدھر ہے ؟
4,چوبےپور میں رہتی ہو اور ویدجی کا گھر نہیں معلوم ۔
5,ارے بھیا ، جیسا بتایا تھا ویسا آ گئے ، اب راستہ ہی غلط بتا دئے ، تو اور بات ہے ۔
3,اے بھائی ، گھر میں گھس کر گھر کا پتہ پوچھا جاتا ہے کا ؟
3,چلو ، باہر چلو ۔
5,جاتے ہیں بھیّا ، ذرا مہربانی کر کے ویدجی کے گھر کا پتہ بتا دو ۔
4,تھوڑا ٹھہرنا پڑیگا ، تم یہاں بیٹھو ، ہم ابھی تیار ہو کر آتے ہیں ۔
2,ارے ، کہاں گئی ناؤ ؟
3,ہم تو یہیں چھوڑ کر گئے تھے ۔
6,آپ کے چوبےپور کی لڑکیاں جو نہ کریں ، سو تھوڑا ہے ۔
5,ہم جب یہاں آئے نہ ، تو وہ سب یہاں برتن مانج رہی تھیں ،
2,انھوں نے ہی ٹھیل دی ہوگی ۔
4,ان میں سے ایک آپ کی لڑکی بھی تھی ، پوچھ لیجئےگا ۔
5,سچ پوچھئے تیواری جی تو بیماری آپ کی پرانی ہے ، آپ نے پہلے سے دھیان نہیں دیا اسلئے بگڑ گئی ۔
3,اب پوری طرح ٹھیک ہونے میں وقت لگیگا ۔
3,عمر بڑھنے کے ساتھ ساتھ آدمی کو کھانے پینے میں تناسب برتنا چاہیئے ۔
3,اجی ! دام کی فکر آپ کیوں کرتے ہیں ؟
6,آپ جس میں خوش ہو وہی ہوگا ، لیکن ہم جیسے کہیں ویسے ہی چلئے ، دوا کھائیے ، اصول و احتیاط سے رہیئے ۔
6,لیکن ویدجی ، آپ نے تو کہا تھا کہ ٹھیک ہونے میں کافی وقت لگ جائیگا ۔
3,تین دن کے بعد آ کر ہمیں حال بتانا ۔
6,گنجا وہ جو چندن سویرے ہم کو لینے آیا تھا ، اس کی ناؤ بہائی ؟
5,خیر ، اب دوبارہ کبھی آئے تو اس سے جھگڑا مت کرنا ، ٹھیک سے بات کرنا ۔
4,بات کرنے کی بھی کا پڑی ہے ہم کو ؟
2,ہم کیا سب سے جھگڑا کرتی پھرتی ہے کا ؟
3,کاکا ، کیسی طبیعت ہے تمھاری ؟
3,کاکا ، ذرا چندن کو بھیج دو نا ہمارے ساتھ ، آنولے توڑوانے ہیں ۔
3,آنولے توڑنے کے لئے چندن ہی ہے کا ؟
3,یہ عوامی اہمیت کے سوالات پر بہت موثر ڈھنگ سے لکھتا تھا ۔
4,اسی ادارے نے پونا میں کانگریس بلانے کا فیصلہ کیا تھا ۔
5,مہاراشٹر کے عوامی زندگی کے ایک قسم سے عادی مدیر جناب مہادیو گوند راناڈے بھی اس میں اور ` اندوپرکاش ` میں لکھتے تھے ۔
10,کولہاپور کے دیوان کے خلاف ایک مضمون شائع کرنے پر جناب تلک اور جناب آگرکر کو سزا ہوئی اور بعد میں جب ۱۸۹۷ میں پونا میں پلیگ پھیلا اور کمشنر رینڈ کے مظالم ناقابل برداشت ہو گئے تو لوک مانیہ تلک نے ۴ مئی ، ۱۸۹۷ میں ایک مضمون لکھا تھا - ` بیماری تو بہانا ہے ، حقیقت میں سرکار لوگوں کی روح کو کچلنا چاہتی ہے ۔
6,مسٹر رینڈ متشدد ہیں اور جو کچھ وہ کر رہے ہیں وہ سرکار کے حکم سے ہی کر رہے ہیں اسلئے حکومت کے پاس گذارش کرنا بیکار ہے ۔
3,اس طرح کے مضامین کے بعد چاپیکر بھائیوں نے ۲۲ جون کو جناب رینڈ کا قتل کر دیا تھا ۔
8,اس طرح ہم دیکھتے ہیں کہ جن لوگوں کو ہندوستانی قومی کانگریس کے پہلے دن آزادی کے کام میں نمائندوں کی فہرست میں اول مقام دیا گیا ہے وہ ہندوستانی اخبارات کے کچھ مدیر تھے ۔
4,یہ بات صرف محترمہ اینی بیسنٹ نے ہی لکھی ہو ، ایسا نہیں ہے ۔
5,لیکن ان مدیران اور اخبارات کا فقط موجود ہونا ہی کافی نہیں مانا گیا ۔
8,پہلی کانگریس کی پہلی تجویز مدراس کے ' ہندو ' کے مدیر جی سبرمنیم ایّر نے پیش کیا تھا ، جس میں یہ مانگ کی گئی تھی کہ سرکار ہندوستانی انتظامیہ کی جانچ کے لئے ایک کمیشن مقرر کرے ۔
9,محترمہ بیسنٹ نے ان کے متعلق کہا تھا کہ وہ مدراس کے لیڈروں میں سب سے بہادر اور دوراندیشی رکھنے والے رہنما تھے اور انھوں نے جس لائق ستائش تقریر کے ذریعہ اول تجاویز پیش کیا وہ بہت کچھ آج بھی اتنی ہی اہم ہےں ۔
6,محترم مدن موہن مالویہ جنھوں نے ` دینک ہندوستان ` کی ادارت کی اور ہفتہ_وار اور روزنامہ ` ابھیودے ` اور دلی کے ہندوستان ٹائمس کو قومی روزنامہ کا خاکہ حاصل ہوا ۔
8,پنڈت موتی لال نہرو ` لیڈر ` روزنامہ کے ڈائرکٹر کے پہلے صدر تھے اور ` لیڈر ` سے ضمانت مانگی گئی تھی تو انھوں نے کہا تھا کہ جب تک میرے گھر میں ایک بھی اینٹ ہے تب تک میں ` لیڈر ` کو مرنے نہیں دونگا ۔
4,انھوں نے ` انڈپنڈنٹ ` روزنامہ کا قیام کیا ۔
5,لالا لاجپت رائے کی ترغیب سے ` پنجابی ` ، ` وندےماترم ` اور ` پیپُل ` نام کے تین روزنامے لاہور سے نکلے ۔
6,جہاں تک انقلابی تحریک کا تعلق ہے ، ہندوستان کی انقلابی تحریک بندوق اور بم کے ساتھ نہیں ، اخبارات سے شروع ہوئ ۔
2,جن میں کچھ نام نہایت فخریہ ہیں ۔
3,خود ` غدر ` اخبار اپنے آپ میں انقلاب کا بڑا سفیر تھا ۔
6,یہ ایک برس کے عہد میں ہی ہندی ، اردو ، پنجابی ، گجراتی ، مراٹھی اور انگریزی میں نکلنے لگا اور کل_ملاکر اس کی لاکھوں کاپیاں چھپتی تھیں اور ہندوستان کے باہر جہاں - جہاں ہندوستانی تھے ، ان کو بھیجی جاتی تھیں ۔
3,غیرممالک میں اخبارات کے ذریعہ ہندوستانی آزادی کے لئے کوششوں کی تاریخ کافی پرانی ہے ۔
7,ہندوستانی قومی کانگریس نے اپنی ابتدا سے ہی برطانیہ میں کانگریس کی ایک شاخ قائم کی ، جس کی جانب سے ` انڈیا ` نام کا ایک اخبار شائع ہوتا تھا اور اس کا خرچ کانگریس کی جانب سے دیا جاتا تھا ۔
2,` یگانتر ` کے بعد ہندستان میں ` وندےماترم ` اخبار نے قومی تحریک میں بڑا رول نبھایا ۔
3,اس کا قیام جناب سبودھ چند ملک ، دیش بندھو چترنجنداس اور بپن چندرپال نے ۶ اگست ۱۹۰۶ کو جناب اروند گھوش کی ادارت میں کیا تھی ۔
9,جہاں تک ہندی اخبارات کا تعلق ہے ، آغاز میں جو اخبار کلکتہ سے نکلے ، انھیں سرکاری امداد کی توقع رہتی تھی لیکن اس نظر سے سب سے اہم رول بھارتیندو ہریش چندر کا تھا ، جنھوں نے ۱۸۶۸ میں ` کویوچن سُدھا ` نامی شاعری کا ایک رسالہ نکالا مگر بعد میں اس میں نثر بھی شامل ہوتی رہی ۔
5,۱۸۸۵ میں کالاکانکر سے راجا رام پال سنگھ نے ` ہندوستان ` اخبار نکالا جس کے پہلے مدیر جناب مدن موہن مالویہ تھے ۔
