senlen,sentences
34,پریم چند نے کہا ، خوش_قسمت ہے وہ تہذیب ، جو مالداری اور ذاتی املاک کا خاتمہ کر رہی ہے اور جلد ہی یا دیر سے دنیا اس کی تقلید ضرور کرے گی -
28,یہ تہذیب فلاں ملک کے سماجی تخلیق یا دھرم و مذہب سے میل نہیں کھاتی یا اس ماحول کے مطابق نہیں ہے یہ دلیل نہایت بےربط ہے ۔
6,بالکل صحیح کہا شہنشاہِ_ناول نے ۔
8,یہی امید ہونی چاہیئے عظیم قلمکار سے ۔
8,اور نظام بھی ایسا ہی ہونا چاہیئے ۔
8,بھوک اور غلامی سے آزاد کرنے والی ۔
14,لیکن کیا اتنا کافی ہوگا پریم چند کو کمیونسٹ ثابت کرنے کے لئے ؟
15,یعنی ان کے لئے اہم موضوع استحصال ، مہاجنی اور سرمایہ_داری سے آزادی ہے ۔
13,لیکن وہ مذہبوں تک کی تعریف کر رہے ہیں اسی سانس میں ۔
30,اس کا مطلب یہ ہوا کہ عیسائیت یا بدھ مذہب کے ذریعہ استحصال ، مہاجنی اور سرمایہ_داری سے آزادی ملے تو وہ بھی اتنی ہی تعظیم کے حقدار ہونگے ۔
13,خود ذاتی زندگی میں پریم چند تمام ہندو روایات کے معتقد تھے ۔
27,سچائی یہ ہے کہ پریم_آشرم ، سیواسدن جیسے ناول اور متعدد کہانیاں اکثر ان کو گاندھی کی طرف لے جاتی ہیں نا کہ کمیونسٹ کی طرف ۔
44,۱۹۳۶ میں ہوئی انجمن ترقی پسند مصنفین کی کانفرنس میں جہاں ایک طرف مولانا حسرت موہانی جیسے آدمی نے کمیونسٹ خیالات کی نشر و اشاعت کی بات کی وہیں پریم چند نے اپنی تقریر میں ایک بار بھی ایسا کوئی بیان نہیں دیا ۔
8,کوئی اس کی وجہ بتا سکتا ہے ؟
14,پریم چند کو کہانی_کار ہی رہنے دینے میں ہم سب کی بھلائی ہے ۔
25,` ` ادب سماج کے آگے چلنے والی مشعل ` ہمیشہ رہے گی اس کے لئے پریم چند کا کمیونسٹ ہونا ضروری نہیں ہے ۔
35,ہمارے پچھلے ستاون برس کے دوست اشوک ( واجپیئی ، کبھی کبھی ، جن_ستّا ۹ جون ) نے نوبل انعام کی ایک صدی ` کی شروعات ہی ایک کثیر رائج ابہام سے کی ہے ۔
18,اخباروں کا بیجا استعمال کرنے کے لئے کچھ ریاستوں میں ایک نیا مجرمانہ سلسلہ شروع ہوا ہے ۔
21,پچھلے کچھ انتخابات کے دوران کچھ اخباروں نے انتخابی خبریں چھاپنے کے لئے سیاسی پارٹیوں سے موٹی رقم لے لی ۔
14,ہر امیدوار کو ملنے والی رقم کے تناسب میں خبروں کی پیشکش ہوئی ۔
17,اس کے نیچے کہیں یہ واضح بھی نہیں کیا گیا ہے کہ یہ تعاونی خبر ہے ۔
29,اترپردیش ، بہار اور تملناڈو کے سیاستدانوں کی طرح برطانیہ کے ممبر پارلیمنٹ کا ایک بڑا طبقہ یہ چاہتا ہے کہ اخباروں کی کنٹرول لائن کڑی ہونی چاہیئے ۔
18,ہندوستانی سیاستداں ` ہلّا بول ` کی حد تک اخباروں کو قابو میں کرنے سے نہیں ہچکچاتے ۔
27,جبکہ برطانیہ کے سیاستداں پچھلے کچھ ماہ سے پارلیمنٹ کے اندر اور باہر یہ مہم چلائے ہوئے ہیں کہ پریس قانون کو زیادہ سخت کیا جائے ۔
34,یوں برطانیہ کی میڈیا کے ماہرین کا ماننا ہے کہ دنیا کے کسی بھی آزاد سماج کے مقابلے میں برطانوی پریس پر پہلے سے ہی سب سے زیادہ قانونی عمل - دخل ہے ۔
17,یہ بات الگ ہے کہ فحش اخبار و رسائل میں بھی برطانیہ سب سے اول ہے ۔
23,برطانیہ اور ہندوستان میں سیاستداں کی ہی نہیں ہر شہری کی عزت و حرمت کے تحفظ کے لئے وافر آئینی جواز ہیں ۔
52,دوسری عالمی جنگ کے وقت سے چلے آ رہے سرکاری خفیہ قانون بھی ہیں اور اگر ان پر سختی سے عمل ہو تو وزارت دفاع کی بات دور رہی ، تحصیلدار کے دفتر میں رکھی کسی لال فائل میں دستیاب جنرل انتظامی جانکاری کو چھپانا بھی گناہ مانا جا سکتا ہے ۔
9,عدالتوں کی سماعت میں سالہاسال نکل جاتے ہیں ۔
8,پھر بھی سزا کی مناسب تجاویز ہیں ۔
25,مسئلہ یہ ہے کہ دنیا کے سیاستداں قانون بنانے کی فکر بھلے کرتے ہوں ان کے قدم عمل کے مواقع پر ڈگمگانے لگتے ہیں ۔
10,انھیں بیشتر حقوق اور ستائش کی چاہ رہتی ہے ۔
9,تنقید برداشت کرنے کو کوئی تیار نہیں ہوتا ۔
27,ہندوستان میں لالو یادو ہوں ، یا ارجن سنگھ یا لال کرشن اڈوانی یا جے للیتا ، بیشتر معقول خبروں اور تبصروں کو پسند کرتے ہیں ۔
8,خامیوں کی تنقید کوئی نہیں پڑھنا چاہتا ۔
21,برطانیہ کے شاہی خاندان کے ممبران پر چھپنے والی خبروں کو لیکر آئے دن ، مخالفت کی آوازیں اٹھتی ہیں ۔
40,جرمنی کے چانسلر ہیلمٹ کول نے ملک میں زیادہ تر بکنے والا رسالہ ` دی اسپیگل ` کو ، کچھ برسوں سے انٹرویو دینے سے انکار کیا ہوا ہے ، کہ رسالے میں ان کی تیکھی تنقید چھپتی ہے ۔
14,سابق امریکی صدر بل کلنٹن کچھ اخباروں اور صحافیوں سے ناراض رہے ہیں ۔
32,دنیا میں سب سے زیادہ آزاد کہلانے والے ، امریکی اخباروں میں وہائٹ ہاوس کی خبریں جمع کرنے کے لئے تعینات ، نامہ_نگار کئی بار صدر کے ساتھ بدل جاتے ہیں ۔
19,اس نظر سے سیاستدانوں اور صحافیوں کے درمیان شیریں یا تلخ تعلقات کی بات بہت انہونی نہیں ہے ۔
17,ہندوستان میں نیا سلسلہ چلا ہے ، تنقید کرنے والوں کو کچلنے یا تباہ کرنے کا ۔
24,کچھ عرصہ پہلے ، بہار میں قومی کہے جا سکنے والے ایک انگریزی روزنامہ کے کُل_وقت پیشہ_ور صحافی پولس بربریت کے شکار ہوئے ۔
32,چمپارن علاقے میں بائیں بازو کی ایک ریلی کی خبر یکجا کرنے کے لئے یہ خاص نامہ_نگار ، پٹنہ پہنچے تھے اور پولس نے ان کی جم کر پٹائی کر دی ۔
14,بہار میں صحافی کے ساتھ زیادتی کا یہ حادثہ ، پہلا نہیں ہے ۔
17,مجرم گروہ کی طرح پولس کا ایک بڑا طبقہ من_مانی اور زیادتی کا عادی رہا ہے ۔
23,صحافیوں کے مضمون سے تلملانے والے افسر ، مجرم اور سیاستداں موقع ملتے ہی ، دماغ ٹھکانے لگانے کی کوشش کرتے ہیں ۔
26,پھر بھی خوش_کن تعجب کی بات یہ ہے کہ بہار ، اترپردیش یا تملناڈو میں ایمانداری سے سچ لکھنے والے صحافیوں کی کمی نہیں ہے ۔
25,اترپردیش میں تنقید کا لہجہ بند کرنے کے لئے اس وقت برسر اقتدار پارٹی کے سیاستداں نے ` ہلّا بول ` کا نعرہ دیا ۔
19,اس کے منتظم اور صحافیوں کے ساتھ غریب اخبار فروخت_کار تک سیاسی مجرموں کے مظالم سے متاثر ہوئے ۔
8,اس رویّے کی مذمّت ہر طرف ہوئی ۔
35,دھنباد ضلع میں انتظامیہ اور پولس کے ذریعہ ۱۹۸۹ میں صحافیوں کی بےرحمانہ پٹائی ، اور ہتھکڑی لگائے جانے کے بعد بہار حکومت نے قومی سطح کے ایک جانچ کمیشن کی تشکیل کی تھی ۔
31,جج جناب سرورعلی کی صدارت میں تشکیل ، اس کمیشن میں ، معروف مدیر جناب ایس ۔ سہائے ، جناب ایم ۔ وی دیسائی اور جناب شمبھوناتھ جھا شامل تھے ۔
19,کمیشن نے ساری انتظامی مشکلات اور سیاسی الجھنوں کے باوجود ۱۹۹۱ میں اپنی رپورٹ سرکار کو دے دی ۔
35,لیکن ریاستی حکومت دو تین برس تک رپورٹ کو دبا کر بیٹھی رہی اور تھوڑا ہلا مچانے پر ، ایک دو صحافیوں کو معاوضہ دینے کی سفارش پر عمل کر کے چپ بیٹھ گئی ۔
25,رپورٹ میں یہ بھی کہا گیا ہے ، آزادی کے پہلے انتظامیہ اور حکومت کے پاس سرکاری رازداری کے نام پر سخت پابندیاں تھیں ۔
10,افسران نے اس ہتھیار کا جم کر استعمال کیا ۔
14,آزادی کے ۴۷ سال بعد بھی اس رویے میں خاص تبدیلی نہیں آئی ۔
24,افسران پریس کانفرنس کرنے سے بچتے ہیں اور اگر کرتے ہیں ، تو وہاں عوامی عدالت کی طرح شکوے شکایت ہونے لگتی ہے ۔
19,پھر انتظامیہ اور صحافیوں کے درمیان سیدھے ٹکراو کی نوبت ٹالنے کے لئے دوطرفہ کوششوں کی ضرورت ہے ۔
27,اس جانچ کمیشن نے اپنی رپورٹ میں سفارش کی تھی کہ صوبہ اور ضلع سطح پر صحافیوں اور افسران کی تعاون کمیٹیاں تشکیل کی جانی چاہیئے ۔
43,ریاستی سطحی کمیٹیوں میں اطلاعاتی محکمہ کے وزیر ، ریاست سے شائع_شدہ اخبار کے تین مدیر ، پیشہ_ور یا رضاکار تنظیموں کے تین نمائندے ، مختلف اضلاعی کمیٹیوں سے منتخب پانچ صحافی ، اطلاعاتی محکمہ کے سکریٹری اور ڈائریکٹر شامل رہنا چاہیئے ۔
27,ضلعی سطح کی کمیٹیوں میں مقامی مدیر یا نامہ_نگار ، پولس کمشنر ، ڈسٹرکٹ مجسٹریٹ ، طبی قانون یا سماجی تنظیموں کے دو نمائندے ہونے چاہیئے ۔
35,جانچ کمیشن کے سینئر ممبر محترم مہیندر دیسائی کا ماننا تھا کہ `` اس جانچ کمیشن کا دائرہ فقط بہار کے لئے ہی نہیں دیگر ریاستوں کے لئے بھی آدرش بن سکتا ہے `` ۔
21,بدقسمتی یہ ہے کہ دیگر ریاستوں کی باتیں دور رہیں ، بہار میں بھی اس کی سفارشیں لاگو نہیں ہوئیں ۔
26,اترپردیش میں ` ہلّا بول ` کی حالت سامنے آنے پر ایک مرتبہ پھر اس کمیشن کی رپورٹ پر مختلف حکومتوں کا دھیان جانا چاہیئے ۔
22,وقت پر صحیح اطلاع ملنے کی حالت میں ضلعی سطح کے نامہ_نگار انتظامیہ کا رخ بھی ٹھیک سے دیکھ سکتے ہیں ۔
13,ہندی الکٹرانک میڈیا نے اطلاعاتی میڈیم کا نقشہ ہی بدل دیا ہے ۔
17,ویسے لڑکی گھر میں ایسی گھل مل گئی ہے کہ کوئی اسے پرائی نہیں کہہ سکتا ۔
12,کل منگل ہے ، مبارک دن ہے ، بھیج دو اسے ۔
23,سب لوگ کہتے ہیں ، دیپاستّی سے مانگی ہوئی منّت ہمیشہ پوری ہو جاتی ہے ، تم بھی کچھ مانگ لو نا ۔
13,اگر تمھیں من_چاہا دولہا مل جائے تو ہمیں سب کچھ مل جائیگا ۔
11,چندن ، چلو گھر چل کے کھانا کھا آتے ہیں ۔
16,نا بھیّا ! تم کھا آؤ ہم کو بالکل بھوک نہیں ہے ، بالکل نہیں ۔
20,نہیں ۔ نہیں ، تم بھی ساتھ چلو ہمارے ، نہیں تو بھابھی کی جرح کا جواب کون دیگا ۔
11,چندن ، ہم لوگ مندر جا رہے ہیں ، چلوگے ؟
24,نہیں بھیّا ، ہمارا من نہیں کر رہا ہے کہیں جانے کو ، تم لوگ ہو آؤ ، ہم یہیں ہیں گھر میں ۔
8,تو آج یاد آ ہی گئی ہماری ۔
18,یاد تو اس کی آتی ہے جسے کوئی بھول جائے ، ہم تمھیں بھولے ہی کہاں تھے ۔
22,سچ کہیں گنجا ! جب سے تم آ گئی ہو نا ، گھر میں ہمارا ایک پل بھی دل نہیں لگتا ۔
5,ارے چندن ! تم ؟
18,اندر آ جاؤ ، اندر آ جاؤ بیٹا ، ارے ، اس برسات میں کیسے آیا ہے ؟
9,اوہو ، تمھیں تو سردی ہو گئی ہے ۔
18,لو بیٹا ! پہلے یہ دوا کھا لو پھر یہ لڈّو کھا کر گرم دودھ پی لو ۔
13,ارے پہلے لڈو تو کھاؤ ، کل ہی گنجا نے بنائے ہیں ۔
10,لیکن گنجا ہے کہاں ؟ دکھائی نہیں دے رہی ۔
14,وہ تو پھولیسری کے نانیہال میں شادی ہے نا ، وہاں گئی ہے ۔
13,چندن ! ایک کام کرو گے ، کل ہمیں چوبےپور پہنچا آؤگے ؟
23,ہمارا بڑا من کرتا ہے ، سب کو دیکھنے کا اور پھر اماں بھی کہلائی تھیں کہ منّے کا منھ نہیں دیکھا ۔
5,اچھا ، ضرور چلینگے ۔
6,امّی ! باجی آ گئی ۔
14,ارے ! یہاں اکیلے میں کا باتیں ہو رہی ہیں تم دونوں میں ؟
