bshift,sentences
0,అనుకోకుండా ముత్యాల హారం దొరికిందే అనే సంతోషంతో ఆమె గంతులు వేయసాగింది .
0,బాపూ తాను చెబుతున్న కధను ముగించగానే వల్లభభాయి ఇంకో కథ చెప్పాడు .
1,ఒక వ్యాపారి ఇంట్లో ఒక రోజున పాము ఒక వచ్చింది .
0,అయితే దాన్ని చంపేందుకు ఎవరూ దొరకలేదు .
0,తానే స్వయంగా చంపే ధైర్యం ఆ వ్యాపారికి లేకపోయింది .
0,దానికి తోడు జీవహింస చేసే స్వభావం కాదు .
0,అలాంటి ఆలోచనే రాలేదు .
0,ఇంతలో వ్యాపారి ఇంట్లోకి ఒక దొంగ వచ్చాడు .
1,కుండ బోర్లించిన వాడి కంటపడింది .
0,దీని కింద ఏదో విలువైన సరుకుని దాచి ఉంచేఉంటారు అనుకున్నాడు .
1,వెంటనే దాన్ని . పైకెత్తాడు
0,ఆ సందర్భంగా ఒక సభలో గాంధీజీ ప్రసంగిస్తునారు .
1,. అనుకున్నాడు
0,ఆమె తలంతా ముగ్గుబుట్టలా నెరిసిపోయింది .
0,ఒక్క నల్ల వెంట్రుక లేదు .
0,నడుం బాగా వంగి పోయింది .
1,పూర్తిగా శిధిలమైపోతున్న కంకాళంలా . ఉంది
0,స్వయంసేవకులు ఆమెను గాంధీజీ దగ్గరకు పోనీయలేదు .
0,""" దర్శనం చేసుకోనివ్వండి "" అంటూ ఆమె గాంధీజీ పాదాలను తాకింది ."
1,"తన పమిట కొంగు ముడి విప్పి ఒక దమ్మిడీ , తీసి దాన్ని పెట్టి వెళ్లి పోయింది ."
0,దాన్ని తీసి గాంధీజీ తన దగ్గర ఉంచుకొన్నారు .
0,అప్పట్లో చరఖా సంఘ నిధి జమా ఖర్చులు లెక్క అంతా జమునాలాల్బజాజ్ చూస్తుండేవారు .
0,కనీ బాపుజీ అందుకు ఒప్పుకోలేదు .
0,ఆ దమ్మిడీని ఇవ్వాడానికి నిరాకరించారు .
0,అది చూచి నవ్వుతూ జమునాలాల్బజాజ్ బాపూజీతో ఇలా అన్నారు .
0,""" చరఖా సంఘానికి సంబంధించిన వేలాది రూపాయలను నేను తీసుకుంటున్నాను ."
0,వస్తాను .
0,కానీ ఆ ముసిలిదాని మొత్తం ఆస్తి అంతా ఈ దమ్మిడీయే కావచ్చు .
0,అలాంటి ఆమె ఇది ఇచ్చి తన సర్వస్వాన్ని దానం చేసింది కదా .
0,ఆ తరువాత ప్రజల హృదయాలు కుతకుత ఉడికి పోతున్నాయి .
1,ఆ అగ్ని చల్లార్చడం జ్వాలలను గాంధీజీ పాదయాత్ర చేస్తున్నారు .
0,తెలతెలవారుతుండగా ఒక ఊరినుంచి ఏడుగంటలు అయ్యేసరికి మరో ఊరికి చేరుకొనేవారు .
0,ఆ తరువాతనే స్నానం చేసేవారు .
1,స్నానం చేసేటప్పుడు శుభ్రంగా పాదాలు తోముకోవడం ఒక చిన్న ఇటుక రాతిముక్కను వాడేవారు .
0,""" నా దగ్గర డబ్బేది నాయనా ణూLL ?"
0,సుబ్బయ్యగారు మూలుగుతూ లేచారు .
1,ఆయనకు మోకాళ్ల నెప్పి . ణూLL
0,నిలబడలేక మళ్లీ కూర్చున్నారు .
1,బుర్రు బుర్రుమంటూ వచ్చింది బస్సు .
0,వేపచెట్టు దగ్గర ఆగింది .
1,రోజూ జరిగే కథ . మొదలయ్యింది
0,అందరికీ ఆరాటంగా ణూLL .
0,ఒకర్ని ఒకరు నెట్టుకుంటున్నారు .
1,బస్సులోకి . దూరుతున్నారు
0,వంకాయల బస్తాతో ఒకాయన అడ్డంగా నిలబడ్డాడు .
0,అందరూ ఆయన్ను తోస్తున్నారు .
1,ఒకేసారి ఎక్కాలని బస్సు చూస్తున్నారు .
0,దిగవలసిన వాళ్లు దిగనియ్యడం లేదు .
0,""" మీకు బుద్ధి ఉందా ? "" అని కేకలేశారు ."
1,ఎవ్వరూ ఐనా పట్టించుకోలేదు .
0,తాను ఎందుకు వచ్చిందీ ఆ ముసలావిడకి తెలియపరచింది .
