,gender,sentences
3057,n,అస్సాంలో స్థిరపడిన లక్షలాది బెంగాలీల ప్రభావం ఈ పండుగ ప్రాచుర్యానికి కొంత కారణం కావచ్చును .
3058,f,అస్సాంలో తేయాకు వ్యవసాయం బ్రిటిషువారు వృద్ధి చేశారు .
3059,n,కొన్ని తెగలమధ్య ఘర్షణలు చాలా తీవ్రంగా ఉంటున్నాయి .
3060,any,ఈ వనం మృగాలకు ప్రసిద్ధి చెందినది .
3061,,ఏనుగుసవారీ ఇక్కడ చాలా ఆహ్లాదమైన అనుభవం NULL_Vఘ్ఞ్ .
3062,f,అనుభవజ్ఞులైన మావటీలు ఏనుగుపై యాత్రికులను తీసుకువెళ్లి వనంలో కొన్ని ప్రాంతాలను చూపిస్తారు .
3063,f,జోర్హాత్ ఇంజనీరింగ్ కాలేజి ఇక్కడే ఉంది .
3064,n,వంట చేసినఅప్పుడు పొయ్యి ఉపయోగించిన మూడు కట్టెలు అక్కడ నాటుకుని ఇప్పుడు మూడు పెద్ద వృక్షాలుగా ఎదిగాయి .
3065,f,ఆ మూడు వృక్షాలదగ్గర దీపాలు వెలిగిస్తారు .
3066,f,బిహూ పాటలకు అనుగుణంగా నృత్యాన్ని చేస్తారు .
3067,f,బిహూలో రకరకలైన పేఠాలు తయారు చేస్తారు .
3068,,పచ్చివక్క అసోం ప్రజల జీవన శైళిలో ప్రధాన భాగం NULL_Vఘ్ఞ్ .
3069,f,కొబ్బరి చెట్టులా కనపడే ఈ చెట్టు ప్రతి ఇంట్లోనూ సాధారణంగా ఉంటుంది .
3070,f,పండిన వక్కలను ఒకటి లేదా రెండు నెలలు భూమిలో పాతిపెడతారు .
3071,,ఈ వక్క తిన్నఅప్పుడు కొంచెం కళ్లు తిరగడం సహజం NULL .
3072,f,దీనిని తమోల్ అని అసోంలో అంటారు .
3073,f,ఇది ప్రతి మంగళకార్యంలోనూ అసోం ప్రజలు ఉపయోగిస్తారు .
3074,n,సత్త్రియ నృత్యంనికి 500 సంవత్సరాల చరిత్ర ఉంది .
3075,f,భక్తి భావనని వెలిబుచ్చడానికి ఉద్భవించి ఒక కళారూపంగా పెంపొందింది .
3076,f,ఈ సత్రాల సంఖ్య అనతికాలంలోనే 700 మించిపోయింది .
3077,f,"సత్రాలలో పుట్టి , అక్కడ అభివృద్ధి చెందిన నాట్యం కావటంవలన ఇది సత్త్రియ నృత్యంగా ప్రసిద్ధికెక్కింది ."
3078,,శాస్త్రీయ నృత్యానికి మూలాధారం పౌరాణిక గాథలే NULL_Vఘ్ఞ్ .
3079,f,ఈ నృత్యాన్ని సోలోగా మరియు బృందంగా ప్రదర్శిస్తున్నారు .
3080,any,పూర్వం సత్రాలు చాలా కఠినమైన నిర్దిష్ట నియమాలను పాటించేవి .
3081,n,శాస్త్రీయ నృత్యానికి అవసరమైన అన్ని నియమాలూ సత్త్రియ నృత్యంలో ఋజువు అవుతాయి .
3082,,శాస్త్రీయ నాట్యభంగిమల ప్రదర్శనకు సంపూర్ణ ఏకాగ్రత మరియు భక్తి అవసరం NULL_Vఘ్ఞ్ .
3083,any,శాస్త్రీయ నృత్యాన్ని అనేక వర్గాలుగా విభజించవచ్చు .
3084,f,దీనిని ఏపీఆన్లైన్ అంటారు .
3085,,వైశాల్యంప్రకారంగా 5 వ పెద్ద రాష్ట్రం NULL_Vఘ్ఞ్ .
3086,,ఉత్తర ప్రదేశ్కు పరిపాలనా కేంద్రం లక్నో NULL_Vఘ్ఞ్ .
3087,,కాని రాష్ట్ర ప్రధాన న్యాయస్థానం అలహాబాదులో ఉంది .
3088,f,ఉత్తరాన నేపాల్తో అంతర్జాతీయ సరిహద్దు ఉంది .
3089,f,ఉత్తరప్రదేశ్ ప్రధానంగా గంగా యమునా మైదాన ప్రాంతంలో విస్తరించిఉంది .
3090,,ఇది బాగా జన సాంద్రత ఎక్కుగా ఉన్న ప్రాంతం NULL .
3091,f,2000 సంవత్సరంలో పార్లమెంట్ చట్టంప్రకారం అప్పటి ఉత్తరప్రదేశ్లోని ఉత్తర పర్వతప్రాంతం ఉత్తరాంచల్ అనే ప్రత్యేక రాష్ట్రంగా అవతరించింది .
3092,,అయినాగాని ఉత్తరప్రదేశ్ దాదాపు 18 కోట్ల జనాభా కలిగిఉంది .
3093,,ఇది భారతదేశంలో పెద్ద రాష్ట్రం కాదు .
3094,n,ప్రపంచంలోనే ఉత్తరప్రదేశ్కంటే పెద్ద దేశాలు 5 ఉన్నాయి .
3095,,ఉత్తరప్రదేశ్ వెనుకబడిన రాష్ట్రాలలో ఒకటి NULL .
3096,,మొత్తం రాష్ట్రంలో అక్షరాస్యత బాగా తక్కువ NULL_Vఘ్ఞ్ .
3097,f,భారతదేశంలో దాదాపు అన్ని రాష్ట్రాలలోనూ ఇదే పరిస్థితి ఉంది .
3098,f,1947లో దీనినే ఉత్తరప్రదేశ్ రాష్ట్రంగా ఏర్పరిచారు .
3099,n,ఉత్తర ప్రదేశ్లోని 70 జిల్లాలు 17 విభాగాలుగా పరిగణించబడతాయి .
